Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar,DA_Prices
11,0.0,39.30967237453724,0.0,0.0,0.0,0.0,0.0,0.0,11.890907781557694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.20058015609494,0.4247145614980261,0.27995495786091523,0.14237395873236874,0.0
12,0.0,52.33670840071815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.33670840071815,0.3507625633055631,0.4581260029630869,0.13393038367892768,0.0
13,0.0,24.254999406515203,0.0,0.0,0.0,0.0,0.0,0.0,27.428128307612717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68312771412792,0.5081396624867758,0.25243488710464934,0.13019619156855283,0.0
14,39.65236004356638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8211649734563196,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,51.286525017022704,0.972677821607016,0.3840467481250151,0.06169486260254801,0.0
15,0.0,51.34106145701342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34106145701342,0.8291047080345243,0.36955182302148215,0.0295346613037328,0.0
16,0.0,53.544219420198324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.544219420198324,0.9582878412259044,0.39331384515209383,0.003538375049114309,0.0
17,7.510430940886607,49.73341493459773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24384587548434,0.7475506553853954,0.3541905907949868,0.02368365036639478,0.0
18,22.122830149783884,35.211243553119644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.334073702903524,0.5426760529318146,0.28839334972709285,0.004344757745988038,0.0
19,0.0,56.09915169787829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09915169787829,0.7346104918927929,0.4218339065860105,0.001516439171153395,0.0
20,28.479616144953518,25.282177973008793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76179411796231,0.6986088838505836,0.3632441061653097,0.0,0.0
21,0.0,45.3410764224542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.224698009808897,0.0,0.0,0.0,0.0,0.0,0.0,51.5657744322631,0.7351150738775193,0.32290930889159136,0.0,0.0
22,0.0,47.44849717772512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421508055036263,0.0,0.0,0.0,0.0,0.0,0.0,49.870005232761386,0.6300433002101521,0.3379179022758305,0.005012018817442865,0.0
23,0.0,46.177821577283616,0.0,0.0,0.0,0.0,0.0,0.0,0.7146653506446654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.89248692792828,0.5559416116733401,0.32886842634056634,0.014033687633198863,0.0
24,0.0,43.846155628133076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.846155628133076,0.305390388402436,0.3373341338699538,0.0062086322957109205,0.0
25,0.0,42.34768841833598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34768841833598,0.21893437500578966,0.4073297089690679,0.0028837278640206944,0.0
26,0.0,42.30628640891894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30628640891894,0.2119800382599699,0.3781344678377038,0.01170681951285797,0.0
27,0.0,42.66776878079454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66776878079454,0.16319912561438213,0.41937044441845184,0.0,0.0
28,0.0,45.01369229369335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01369229369335,0.11621447904216334,0.39822605990246845,0.01615404688114096,0.0
29,0.0,48.4877491804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4877491804314,0.13667193900217034,0.4206696618983764,0.0,0.0
30,0.0,54.50902900516486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50902900516486,0.08616357065266186,0.49428264780625497,0.0,0.0
31,0.0,60.03548343458994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03548343458994,0.14274064905820866,0.47029403578961887,0.0,0.0
32,0.0,64.01321718071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01321718071864,0.1846454708943458,0.5637428567435878,0.0023121108423138307,0.0
33,0.0,66.16497954600655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.16497954600655,0.15502822097880403,0.5906747253353768,0.037297788339149554,0.0
34,0.0,67.96725184559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96725184559483,0.28417648036502147,0.5147842121432028,0.07149529098974937,0.0
35,16.967376594509204,43.38359437195688,0.0,0.0,0.0,0.0,0.0,0.0,9.238097523878643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58906849034473,0.4162120712663819,0.3089685464314228,0.12245377073698771,0.0
36,0.0,69.97767631666596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.97767631666596,0.5859588284138857,0.5648952272390521,0.11150120791412894,0.0
37,0.0,69.22073337208286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.22073337208286,0.4091419901651176,0.5093190559686074,0.08725260757434233,0.0
38,14.45285421886173,53.737682946485634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.19053716534737,0.6326002126682938,0.3827081187929567,0.04781299208370617,0.0
39,32.30739785341812,36.2965883439007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.60398619731882,0.7925048933109492,0.36743536143716465,0.02961945354077135,0.0
40,18.38761148515426,51.76966389305179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15727537820605,0.6321937735641389,0.3686923140840263,0.010499652516101056,0.0
41,19.441353087985824,52.94277933465765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38413242264348,0.8407819193076045,0.3770469877351222,0.0,0.0
42,31.302522332677974,40.733547679763014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03607001244099,0.8520020408016736,0.2900954888548058,0.0,0.0
43,12.112526629637095,57.80233284515476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91485947479185,0.649978208820522,0.41165567348787635,0.01847909150041113,0.0
44,11.16027843123053,55.189725267205226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.35000369843576,0.6996761989293778,0.39304924915996103,0.00545483176928225,0.0
45,14.96823622778389,47.594768498940944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.563004726724834,0.5600585466621404,0.33895961488989346,0.003943583576342334,0.0
46,10.295785292291882,49.101821666176356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39760695846824,0.6926071571603613,0.3496925205704007,0.0,0.0
47,0.0,47.65680792855496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38438095613948,0.0,0.0,0.0,0.0,0.0,0.0,56.04118888469444,0.7276489816939478,0.339401446247271,0.007707178037038487,0.0
48,0.0,47.58276439940062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69476439940062,0.5906676032249745,0.36167866522300784,0.0,0.0
49,14.812744146294333,35.61607825880075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20754829853052748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.63637070362561,0.3633586422702061,0.25364998194623084,0.0,0.0
50,24.106158575012234,42.73573774429588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.0,5.668045812568817,0.0,0.0,28.173951864069835,0.0,0.0,0.0,49.4479902678071,0.5913273707868635,0.3043546520908983,0.0,0.0
51,15.233443134014884,26.194521774314847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,28.173951864069835,0.0,0.0,5.902096670750037,0.0,0.0,49.860868237579695,0.37367844604679606,0.18655170080392885,0.0,0.0
52,18.333708275785302,27.551356015427263,0.0,0.0,0.0,0.0,0.0,0.0,2.6567343052610473,2.9471679700434024,0.0,0.0,28.173951864069835,5.902096670750037,0.0,0.0,0.0,0.0,51.488966566517014,0.44972837450472886,0.1962147798847131,0.01261102050694831,0.0
53,16.388472555750756,29.57195824748425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,28.173951864069835,5.902096670750037,0.0,0.0,0.0,0.0,54.77343080323501,0.42810840836654895,0.2106050705831317,0.012444809494576348,0.0
54,16.061758005170862,24.76469252804925,0.0,0.0,0.0,0.0,0.0,0.0,1.6160948651335743,5.112,0.41,8.813,28.173951864069835,5.902096670750037,0.0,0.0,4.595936768154928,0.0,61.373482166508616,0.3939971232603461,0.17636876713374453,0.007671299852986539,0.0
55,15.557660106948704,28.559501955753237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,23.578015095914907,5.902096670750037,0.0,0.0,8.063449673401935,0.0,66.51561173610388,0.381631532789043,0.20339457654016496,0.0,0.0
56,13.0936593311931,22.045963127996778,0.0,0.0,0.0,0.0,0.0,0.0,0.41094455370444005,5.112,0.41,8.813,15.514565422512971,5.902096670750037,0.0,0.0,15.186094417771569,4.580794963751808,69.6524563944177,0.3211892563553904,0.15700656621344544,0.0019506768831654756,0.0
57,15.13624984846902,33.71565316025463,0.0,0.0,0.0,0.0,0.0,0.0,7.614991351590954,5.112,0.41,8.813,0.32847100474140234,1.321301706998229,0.0,0.0,0.32847100474140234,0.0,71.13036536505601,0.37129428144333465,0.24011556671854437,0.036146938707787526,0.0
58,15.357344218863481,27.880824071694256,0.0,0.0,0.0,0.0,0.0,0.0,19.999463807954054,0.0,0.0,8.813,0.0,1.321301706998229,0.0,0.0,0.0,0.0,72.0506320985118,0.5244367605337639,0.1985611798986824,0.09493371155355218,0.0
59,21.264542266042625,29.197581443923156,0.0,0.0,0.0,0.0,0.0,0.0,29.022499024144754,5.112,0.41,8.813,0.0,1.321301706998229,20.211989550418945,0.0,0.0,0.0,73.60763318369159,0.5216221336152368,0.20793884021452297,0.1377643709540664,0.0
60,19.95325528033763,12.873494854152996,0.0,0.0,0.0,0.0,0.0,0.0,33.64534575915461,5.112,0.41,8.813,20.211989550418945,1.321301706998229,7.18490062388282,0.0,0.0,0.0,73.62219526976241,0.48945608429671433,0.09168223726411909,0.159708159183187,0.0
61,18.398792151448287,14.768257019068633,0.0,0.0,0.0,0.0,0.0,0.0,31.40704999391435,5.112,0.41,8.813,27.396890174301767,1.321301706998229,0.0,6.853327506129775,0.0,0.0,72.0557716583015,0.45132489088690786,0.10517632230714301,0.14908338810985725,0.0
62,21.12828973726206,8.851086208407628,0.0,0.0,0.0,0.0,0.0,0.0,19.15659847829013,5.112,0.41,8.813,27.396890174301767,8.174629213128004,0.0,0.0,7.269640990377237,0.0,70.74061541433706,0.5182798404267075,0.06303551560768396,0.09093278758613157,0.0
63,25.7377495565009,24.207672793450243,0.0,0.0,0.0,0.0,0.0,0.0,6.850809499792676,5.112,0.41,8.813,20.12724918392453,8.174629213128004,0.0,0.9017171033825306,0.0,0.0,70.22951474636129,0.6313505209823219,0.1724017934372562,0.03251951048322561,0.0
64,27.428593897531968,12.588082177094545,0.0,0.0,0.0,0.0,0.0,0.0,5.611592657462124,5.112,0.41,8.813,20.12724918392453,9.076346316510534,0.0,0.0,1.89259173345393,9.076346316510534,70.9322067820531,0.6728271642011281,0.0896495901024341,0.02663718006718095,0.0
65,27.028968789477872,14.135782751889067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,18.2346574504706,0.0,0.0,0.0,18.2346574504706,0.0,73.73440899183754,0.6630243055784774,0.10067197780054615,0.0,0.0
66,25.19515118308214,39.757666229692454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,73.7658174127746,0.6180405085824394,0.31716378430299663,0.02782053362792658,0.0
67,33.85504955278575,37.496031352127936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.35108090491369,0.830469001421875,0.28799401648685646,0.0,0.0
68,14.6526843821133,52.35175659621098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.00444097832428,0.611655802151722,0.3728378520226644,0.00012023953305017714,0.0
69,27.59078765573217,36.04153103834978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63231869408195,0.6768057992995458,0.3176858298145868,0.0,0.0
70,0.0,59.125072926777534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045716554233138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22964458220085,0.6415849742971582,0.42107594136198645,0.0,0.0
71,0.0,55.96352442565008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96352442565008,0.629195640217237,0.4826899091402132,0.0,0.0
72,0.0,52.95573982427763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.95573982427763,0.6999307840571499,0.5998711352748272,0.014244211058461914,0.0
73,0.0,51.713394010667265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.713394010667265,0.7775619146625339,0.6099466285925554,0.0002997428704427954,0.0
74,0.0,50.98728842482237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98728842482237,0.5636635874096791,0.5552243897167942,0.001902478374961741,0.0
75,0.0,51.426720786841756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.426720786841756,0.578680366536672,0.5035262710656435,0.0,0.0
76,0.0,52.85723159497503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85723159497503,0.8659807527649422,0.6128352157662929,0.0009160849253849348,0.0
77,0.0,55.680277575017705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.680277575017705,0.6657440987888921,0.6554335722179423,0.006071355953902422,0.0
78,0.0,61.313806166728206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.313806166728206,0.8138984567188281,0.609185933071654,0.0,0.0
79,0.0,67.73197421966631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.73197421966631,0.4986484091963329,0.8576563851022976,0.0,0.0
80,0.0,71.89358999382651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89358999382651,0.6340872289997398,0.8231057500647894,0.010042842089377838,0.0
81,0.0,73.38720317493333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38720317493333,0.6402295361151641,0.7143897954014273,0.0,0.0
82,0.0,74.65496125639277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65496125639277,0.7084060190320686,0.5703118990109359,0.03180650788846894,0.0
83,0.0,74.87167936085847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.87167936085847,0.5597263377994113,0.812699987081137,0.035898073422366165,0.0
84,0.0,74.91707880566749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91707880566749,0.798605611735144,1.0,0.03303426534912525,0.0
85,0.0,73.92143186196276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92143186196276,0.5791381602364831,0.7392793464653697,0.031251950089593875,0.0
86,0.0,72.77045600016929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.77045600016929,0.549058435025472,0.6805244943022796,0.023305686149075716,0.0
87,0.0,71.99381140972567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99381140972567,0.6705020105646938,0.6038965112097682,0.0137400984644803,0.0
88,0.0,72.8989449949118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8989449949118,0.7645198090684038,0.7895289434671602,0.0075793139754596695,0.0
89,0.0,75.04271248941572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.04271248941572,0.5345450898944567,0.6677525135300943,0.0,0.0
90,0.0,74.05506041649495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05506041649495,0.6287966913874292,0.6688853230133128,0.009446721728302337,0.0
91,0.0,72.36814268107551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36814268107551,0.6811224849113302,0.661845161992483,0.0005751568877227231,0.0
92,0.0,68.14542325163777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14542325163777,0.572843642849947,0.8418032464828634,0.005564619992693777,0.0
93,0.0,64.44979423174374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44979423174374,0.545752261354621,0.74651422671357,0.014064102555147675,0.0
94,0.0,61.06796389012087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.06796389012087,0.6292805816206882,0.8388750137092343,0.00538183740135739,0.0
95,0.0,57.20101621057017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20101621057017,0.5982507616304169,0.8328359900912387,0.0,0.0
96,0.0,53.54593260679489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54593260679489,0.5539130619563538,0.9296588992094723,0.0,0.0
97,0.0,51.67199200125023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67199200125023,0.3538076530504507,0.46500734965703255,0.0022546414012819846,0.0
98,0.0,50.38510333612914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38510333612914,0.5178350724589745,0.6899299260799976,0.0,0.0
99,0.0,50.70689688518427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70689688518427,0.4662364589397494,0.7912911073037726,0.0,0.0
100,0.0,52.16339102336548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16339102336548,0.33087560569784324,0.6969665586527518,0.0,0.0
101,0.0,54.94503499399112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.94503499399112,0.3794987143344646,0.6364351348906433,0.0020883520066197615,0.0
102,0.0,60.336147682287425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.336147682287425,0.3405481723975786,0.8891618382312999,0.000598305427701445,0.0
103,0.0,66.47620844438285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47620844438285,0.3411491976372203,0.8220051960470769,0.0,0.0
104,0.0,70.41254018109451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41254018109451,0.5515063381587723,0.5841039787206206,0.0,0.0
105,13.689299292864222,89.02514488207278,0.0,0.0,0.0,0.0,0.0,0.0,0.8479958558909177,5.112,0.41,8.813,0.0,0.0,45.672919492764585,0.0,0.0,0.0,72.22452053806333,0.3358003861782761,0.634017766583229,0.0040252776151797984,0.0
106,0.0,73.12108819026663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.672919492764585,0.0,0.0,0.0,0.0,0.0,73.12108819026663,0.3953051725744208,0.6777225137906816,0.060232717566492,0.0
107,12.431795281152374,61.536721525647884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012591054942911128,0.0,45.672919492764585,0.0,0.0,0.0,0.0,0.0,73.98110786174317,0.304953640576499,0.4382511794417984,0.061811831682393466,0.0
108,9.37145655546414,59.48612912106914,0.0,0.0,0.0,0.0,0.0,0.0,16.482810527925963,5.112,0.0,4.29242135773147,45.672919492764585,0.0,21.067229259139303,0.0,0.0,0.0,73.67758830305141,0.22988311257232796,0.42364730524147287,0.07824081661767576,0.0
109,8.822089715424537,52.32877387663157,0.0,0.0,0.0,0.0,0.0,0.0,15.749955889036613,5.112,0.41,8.813,66.74014875190389,0.0,19.039852052972172,0.0,0.0,0.0,72.19596742812055,0.21640706875940613,0.3726741740802466,0.07476209280952376,0.0
110,2.4800006212432724,74.03568748881344,0.0,0.0,0.0,0.0,0.0,0.0,11.932354095337091,5.112,0.41,8.813,85.78000080487607,0.0,31.80143854313968,0.0,0.0,0.0,70.98160366225412,0.06083475483438067,0.5272661032036559,0.056640651605422324,0.0
111,0.0,40.512358630839024,0.0,0.0,0.0,0.0,0.0,0.0,0.6568639417711531,5.112,0.41,8.813,117.58143934801575,0.0,0.0,0.0,14.970277857060161,0.0,70.47450042967034,0.0,0.2885202284384681,0.003118010191514791,0.0
112,2.9631736032797362,35.919580136809806,0.0,0.0,0.0,0.0,0.0,0.0,1.3620636493138025,5.112,0.41,8.813,102.6111614909556,0.0,0.0,0.0,17.131032700789376,0.0,71.71085009019272,0.07268705424632567,0.2558114564723776,0.006465461216520642,0.0
