Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,0.0,68.56434912355968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,4.0,9.449,41.019926536401236,0.0,4.0,0.0,45.879422587158444,0.5947054142070793,0.39374662329530996,0.014737107408750847
1,0.0,92.08883238205762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,41.019926536401236,9.449,62.08856198060472,0.0,0.0,0.0,44.335270401452895,0.5710864283936804,0.528841406024281,0.0
2,0.0,92.60892381552031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,103.10848851700595,9.449,63.717085142046145,0.0,0.0,0.0,43.22683867347417,0.6878789687386887,0.5318281512985884,0.019368621541555265
3,0.0,67.00099725162741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,166.8255736590521,9.449,38.936627704295006,0.0,0.0,0.0,42.399369547332405,0.5793646711698609,0.49974771538337026,0.0158369687782197
4,0.0,27.64235458237811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,205.76220136334712,9.449,0.0,0.0,0.0,0.0,41.97735458237811,0.4193954086001376,0.49167369706816894,0.014937683291105935
5,0.0,27.982136590697202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,205.76220136334712,9.449,0.0,0.0,0.0,0.0,42.3171365906972,0.6146978063155575,0.4891062400875626,0.0
6,0.0,27.610089568142776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,205.76220136334712,9.449,0.0,0.0,0.0,0.0,41.94508956814278,0.47670141853238746,0.41747605154284356,0.0
7,0.0,28.290224646979794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,205.76220136334712,9.449,0.0,0.0,0.0,0.0,42.625224646979795,0.5558839224702641,0.4034734768525648,0.010665014598825472
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,205.76220136334712,9.449,0.0,0.0,29.047738653761755,0.0,43.382738653761756,0.4016003112805361,0.4760857913634727,0.006725013130792424
9,0.0,31.295153937357973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,176.71446270958538,9.449,0.0,0.0,0.0,0.0,45.630153937357974,0.2423916829280649,0.424087282132713,0.03784900111065933
