Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,0.0,93.31625235730654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,4.0,9.449,75.2208297701481,0.0,4.0,9.449,45.879422587158444,0.7027869100055215,0.5358901489467659,0.008243386634139635
1,0.0,86.19798366707408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,75.2208297701481,0.0,46.74871326562119,9.449,0.0,0.0,44.335270401452895,0.6032403683341517,0.49501184562565004,0.0
2,0.0,79.95771795128226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,121.96954303576929,9.449,51.065879277808094,0.0,0.0,0.0,43.22683867347417,0.7975474820316024,0.5642476157560037,0.015602962589169288
3,0.0,28.064369547332404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,42.399369547332405,0.6087313118665428,0.31720480117530814,0.0
4,0.0,27.64235458237811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,41.97735458237811,0.44641297725991813,0.4816229468803659,0.0
5,0.0,27.982136590697202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,42.3171365906972,0.4890169186814562,0.4463219057831139,0.009736630373713253
6,0.0,27.610089568142776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,41.94508956814278,0.6599479897469355,0.5119636480883869,0.0
7,0.0,28.290224646979794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,42.625224646979795,0.43911795937480813,0.43648787415474294,0.010610455882040015
8,0.0,29.047738653761755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,43.382738653761756,0.43202761040866255,0.528282401449699,0.007501256618578833
9,0.0,31.295153937357973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,0.0,0.0,0.0,0.0,45.630153937357974,0.3693214501040232,0.36608130104653674,0.04069992034519842
10,0.0,80.33791088092639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,173.03542231357739,9.449,46.35048420706368,0.0,0.0,0.0,48.32242667386271,0.38414525751426365,0.46135902311212684,0.10013734336405414
11,0.0,36.865580156094936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,219.38590652064107,9.449,0.0,0.0,0.0,0.0,51.20058015609494,0.4059442459357372,0.5806851789797408,0.10430494591126022
12,0.0,38.00170840071815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,219.38590652064107,9.449,0.0,0.0,0.0,0.0,52.33670840071815,0.368048390666898,0.5832597953756969,0.09312814591316931
13,0.0,37.34812771412792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,219.38590652064107,9.449,0.0,0.0,0.0,0.0,51.68312771412792,0.35870045209826734,0.47563046959074284,0.08736074666769425
14,0.0,36.9515250170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,219.38590652064107,9.449,0.0,0.0,0.0,0.0,51.286525017022704,0.3136720906693038,0.46635182455014645,0.05488725791708199
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,219.38590652064107,9.449,0.0,0.0,37.006061457013416,0.0,51.34106145701342,0.5046114940221728,0.38126988499120856,0.0061357335281179304
16,0.0,39.20921942019832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.37984506362764,9.449,0.0,0.0,0.0,0.0,53.544219420198324,0.5354739806777865,0.4585025905159244,0.01904224054431954
17,0.0,42.90884587548434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.37984506362764,9.449,0.0,0.0,0.0,0.0,57.24384587548434,0.5409634158095187,0.5237266000057003,0.0
18,0.0,42.99907370290352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.37984506362764,9.449,0.0,0.0,0.0,0.0,57.334073702903524,0.4100630562287245,0.5452575054351818,0.01760876778753429
19,0.0,41.76415169787829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.37984506362764,9.449,0.0,0.0,0.0,0.0,56.09915169787829,0.6391248883840844,0.43926628130900486,0.0
20,0.0,98.32591908375115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.37984506362764,9.449,58.899124965788836,0.0,0.0,0.0,53.76179411796231,0.5363661673787808,0.5646593180935148,0.020406130293461937
21,0.0,37.2307744322631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,51.5657744322631,0.5393306899354026,0.44562330155198937,0.0
22,0.0,35.535005232761385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,49.870005232761386,0.4871775419100151,0.4258640816681076,0.016489931886741895
23,0.0,32.55748692792828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,46.89248692792828,0.4158300126726708,0.3777574917488213,0.0012924980225559521
24,0.0,29.511155628133075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,43.846155628133076,0.4066489833594682,0.374984751779256,0.0
25,0.0,28.012688418335976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,42.34768841833598,0.47064816333615317,0.37580084666205793,0.008628517196309072
26,0.0,27.971286408918942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,42.30628640891894,0.27332075686646473,0.29513941947189665,0.0
27,0.0,28.332768780794538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,42.66776878079454,0.47277277150964003,0.31377923656175377,0.0068970559815916335
28,0.0,30.678692293693352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,45.01369229369335,0.6324383672684482,0.37873296593577005,0.02455319261888065
29,0.0,34.1527491804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,48.4877491804314,0.7443466080901788,0.3755777614875267,0.0
30,0.0,40.17402900516486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,54.50902900516486,0.6089604707151902,0.5070055496999154,0.00991823237666383
31,0.0,45.70048343458994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,60.03548343458994,0.7238731586951241,0.5114262241966446,0.0
32,0.0,49.67821718071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,64.01321718071864,0.6721533603451753,0.523691158396759,0.0
33,0.0,50.73095025602395,0.0,0.0,0.0,0.0,0.0,0.0,1.0990292899825929,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,66.16497954600655,0.6330958775095732,0.4891521545892061,0.00469389295173993
34,0.0,53.63225184559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,67.96725184559483,0.7650876040384108,0.5539339949491149,0.008316526034966102
35,0.0,55.25406849034472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,0.0,0.0,0.0,0.0,69.58906849034473,0.5634403899437526,0.5230097091942469,0.03177838508817356
36,0.0,104.41447573502391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.27897002941648,9.449,48.77179941835796,0.0,0.0,0.0,69.97767631666596,0.44629463483243703,0.5996242620159109,0.010912569345502283
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,290.0507694477744,9.449,0.0,0.0,54.88573337208286,0.0,69.22073337208286,0.45474519424757587,0.4412479263014519,0.03125986950201971
38,0.0,77.32608934179386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,235.16503607569157,9.449,23.470552176446496,0.0,0.0,0.0,68.19053716534737,0.5388197282439979,0.4440629417497206,0.030133174343421835
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,258.63558825213806,9.449,0.0,0.0,54.26898619731882,0.0,68.60398619731882,0.2271669155423971,0.46690676220639404,0.0
40,0.0,55.822275378206044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,204.36660205481923,9.449,0.0,0.0,0.0,0.0,70.15727537820605,0.5929950844936522,0.47662628829226333,0.0
41,0.0,93.08151756072705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,204.36660205481923,9.449,35.03238513808358,0.0,0.0,0.0,72.38413242264348,0.6239554948102729,0.5345421301191311,0.012769852919323341
42,0.0,57.70107001244098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,239.3989871929028,9.449,0.0,0.0,0.0,0.0,72.03607001244099,0.8760851965408856,0.41382281557820805,0.01231647548381897
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,239.3989871929028,9.449,0.0,0.0,55.579859474791846,0.0,69.91485947479185,0.665629195171079,0.4509069450365927,0.0
44,0.0,52.015003698435756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,183.81912771811096,9.449,0.0,0.0,0.0,0.0,66.35000369843576,0.7356210000817552,0.5759855923594488,0.0
45,0.0,48.22800472672483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,183.81912771811096,9.449,0.0,0.0,0.0,0.0,62.563004726724834,0.6015187590763842,0.6055084878864911,0.0
46,0.0,114.80450443005395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,183.81912771811096,9.449,69.74189747158572,0.0,0.0,0.0,59.39760695846824,0.8705040335108387,0.6592914034225478,0.011892370053336113
47,0.0,41.70618888469444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,253.56102518969666,9.449,0.0,0.0,0.0,0.0,56.04118888469444,0.7712775663509817,0.666228552477159,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618290549988008,5.112,0.41,8.813,253.56102518969666,9.449,0.0,0.0,37.297935344401814,0.0,52.69476439940062,0.3405645319373205,0.5847513982193716,0.004535012817802592
49,0.0,36.30137070362561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,216.26308984529484,9.449,0.0,0.0,0.0,0.0,50.63637070362561,0.24938325952915552,0.66280735674329,0.0
50,0.0,35.1129902678071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,216.26308984529484,9.449,0.0,0.0,0.0,0.0,49.4479902678071,0.4489158030776622,0.400718366472661,0.0
51,0.0,101.55491039710117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,216.26308984529484,9.449,66.02904215952148,0.0,0.0,0.0,49.860868237579695,0.2977504606460476,0.5832025470825374,0.013916488212903195
52,0.0,37.15396656651701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.2921320048163,9.449,0.0,0.0,0.0,0.0,51.488966566517014,0.30484239391487244,0.7013001492370631,0.0028612256049173872
53,0.0,40.43843080323501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.2921320048163,9.449,0.0,0.0,0.0,0.0,54.77343080323501,0.386756036931668,0.5178970523897646,0.0025447221077598147
54,0.0,47.038482166508615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.2921320048163,9.449,0.0,0.0,0.0,0.0,61.373482166508616,0.6559506348278761,0.6149038033854778,0.012210327326480062
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.2921320048163,9.449,0.0,0.0,52.18061173610388,0.0,66.51561173610388,0.4351056145265625,0.5852619764385574,0.005134574731359906
56,0.0,55.31745639441769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,69.6524563944177,0.4817360074751723,0.7607085871502408,0.018149333294786962
57,0.0,56.795365365056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,71.13036536505601,0.5403733759967827,0.7204833530597152,0.04435362827417947
58,0.0,57.71563209851179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,72.0506320985118,0.660573210276351,0.5858916248515926,0.07056598751414088
59,0.0,59.27263318369158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,73.60763318369159,0.6983210862494182,0.8425847056350197,0.08335310272626852
60,0.0,59.28719526976241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,73.62219526976241,0.7181090411946038,0.8546713697509062,0.09202826829386383
61,0.0,57.72077165830149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,0.0,0.0,0.0,0.0,72.0557716583015,0.6194548037417764,0.5017169712534781,0.07162313167511207
62,0.0,123.91047659326856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,230.11152026871247,9.449,67.5048611789315,0.0,0.0,0.0,70.74061541433706,0.39433403829836766,0.7115845533892383,0.06033129722192246
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,297.61638144764396,9.449,0.0,0.0,55.89451474636128,0.0,70.22951474636129,0.4099880077416488,0.5473995095553484,0.0218422380513801
64,0.0,56.59720678205309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.7218667012827,9.449,0.0,0.0,0.0,0.0,70.9322067820531,0.37887203892670585,0.5926002463373973,0.0
65,0.0,59.39940899183753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.7218667012827,9.449,0.0,0.0,0.0,0.0,73.73440899183754,0.3697967731737237,0.4651405578961512,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.7218667012827,9.449,0.0,0.0,59.43081741277459,0.0,73.7658174127746,0.34933398025428647,0.5356425359262567,0.0
67,0.0,55.97941019634516,0.0,0.0,0.0,0.0,0.0,0.0,1.0366707085685252,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,71.35108090491369,0.28774574311475254,0.5512716797113331,0.004427562919912817
68,0.0,52.66944097832428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,67.00444097832428,0.40948691209448157,0.4150734495454837,0.01040467353835221
69,0.0,49.29731869408195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,63.63231869408195,0.4239161000028328,0.5034879410265021,0.0
70,0.0,45.89464458220085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,60.22964458220085,0.5176532887432974,0.5339734473967057,0.007656649679225264
71,0.0,41.62852442565008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,55.96352442565008,0.42715699546011193,0.4752993936198716,0.0
72,0.0,38.62073982427763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,52.95573982427763,0.46269159766221074,0.66835006966061,0.0
73,0.0,37.378394010667265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,51.713394010667265,0.4077624823227605,0.5659731732275581,0.0
74,0.0,36.652288424822366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,50.98728842482237,0.4967192971139199,0.5513768938908047,0.012904706785694659
75,0.0,37.091720786841755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,51.426720786841756,0.43915452139386,0.45492033908370627,0.0
76,0.0,38.52223159497503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,52.85723159497503,0.4582220884091313,0.557339920763489,0.01166763386687985
77,0.0,41.345277575017704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,0.0,0.0,0.0,0.0,55.680277575017705,0.4555302066597043,0.38515617888297987,0.01533811036130831
78,0.0,97.57208423537617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,182.2910492885081,9.449,50.59327806864796,0.0,0.0,0.0,61.313806166728206,0.4807333162108693,0.5603302472299516,0.0
79,0.0,53.39697421966631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,232.88432735715605,9.449,0.0,0.0,0.0,0.0,67.73197421966631,0.320898425607288,0.6040971778009394,0.015049272040268367
