Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,0.0,45.952711208243095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,4.0,9.449,0.0,0.0,4.0,9.449,64.92371120824309,0.3763378029277894,0.5026436881403021,2.774870770304126e-05
1,0.0,83.47271017183091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,0.0,0.0,16.80711998109568,9.449,0.0,0.0,62.73859019073523,0.44113667117726657,0.5137610696301441,3.171280880347572e-05
2,0.0,55.6480547266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,61.170054726614396,0.4726596137286259,0.5124978294842855,2.774870770304126e-05
3,0.0,54.477107849998696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,59.999107849998694,0.4260364128429081,0.4774005903802743,3.171280880347572e-05
4,0.0,53.879916861855826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,59.401916861855824,0.42591339648173204,0.46777218267060255,3.567690990391019e-05
5,0.0,54.36074045853378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,59.88274045853378,0.4108746463279616,0.47507813856572323,3.9641011004344654e-05
6,0.0,53.83425882284355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,59.35625882284355,0.40207897650387503,0.4744660531342247,3.171280880347572e-05
7,0.0,54.79671412308462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,60.31871412308462,0.42806618280231273,0.48129883660357703,3.567690990391019e-05
8,0.0,55.868667906266644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,61.39066790626664,0.3835035059662935,0.46779822885917693,0.008035232930580661
9,0.0,59.04897255286506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,16.80711998109568,9.449,0.0,0.0,0.0,0.0,64.57097255286506,0.4265899864682003,0.44564594547664527,0.052655154917071005
