Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar,DA_Prices
10,0.0,31.585226010095077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73720066376763,0.0,0.0,0.0,16.73720066376763,0.0,48.32242667386271,0.3012523777493127,0.43291721519280585,0.11436390425995348,0.0
11,12.449945786333732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.937634369761202,0.0,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,51.20058015609494,0.31924987078081646,0.5314799941051973,0.1421083471610015,0.0
12,0.0,52.33670840071815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.33670840071815,0.41739933486103237,0.45701584669899503,0.13472997026063374,0.0
13,23.864947014902874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.818180699225046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68312771412792,0.5892413554593238,0.3805271588718888,0.1320476972684892,0.0
14,0.0,37.3615250170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,51.286525017022704,0.9787332225004872,0.2701982361707522,0.08147642319448639,0.0
15,0.0,51.34106145701342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34106145701342,0.8742512595154633,0.41850455950759735,0.0,0.0
16,0.0,44.268930626626386,0.0,0.0,0.0,0.0,0.0,0.0,0.24103426243443066,0.0,0.22125453113750382,8.813,0.0,0.0,0.0,0.0,0.0,0.0,53.544219420198324,0.9188092874081457,0.31527371915093105,0.0011441445312835262,0.0
17,0.0,46.8665871379343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.0,5.265258737550035,0.0,0.0,0.0,0.0,0.0,0.0,57.24384587548434,0.8914068733457678,0.3337736652260706,0.0045563291399912656,0.0
18,0.0,49.932841424395534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40123227850799,0.0,0.0,0.0,0.0,0.0,0.0,57.334073702903524,0.6726635502265439,0.35561086298692346,0.0,0.0
19,0.0,56.09915169787829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09915169787829,0.564054061352506,0.4315703812339778,0.0,0.0
20,0.0,53.76179411796231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76179411796231,0.7119320827473077,0.40678073228326384,0.007018695063784679,0.0
21,0.0,51.5657744322631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5657744322631,0.6533634826849537,0.37592333114835585,0.0,0.0
22,0.0,49.870005232761386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.870005232761386,0.6577433513575228,0.39564145178073296,0.0,0.0
23,0.0,38.07948692792828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,46.89248692792828,0.5673086736046592,0.3049332697768946,0.0,0.0
24,0.0,43.846155628133076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.846155628133076,0.3449036741452185,0.3941583772297288,0.0,0.0
25,0.0,42.34768841833598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34768841833598,0.23220437252516019,0.43549986623231046,0.011950636927292523,0.0
26,0.7073020566456307,41.59898435227331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30628640891894,0.10757007787544187,0.2962589410676726,0.0,0.0
27,0.0,42.66776878079454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66776878079454,0.07247637347978311,0.3609615293170215,0.015367433235080144,0.0
28,0.0,45.01369229369335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01369229369335,0.06070069421781292,0.35773248824875503,0.0,0.0
29,0.0,48.4877491804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4877491804314,0.11843555419578558,0.42688450194319294,0.0,0.0
30,0.0,54.50902900516486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50902900516486,0.05882822033899508,0.4489503032994812,0.02858864230690125,0.0
31,0.0,51.922238359065695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.113245075524247,0.0,0.0,0.0,0.0,0.0,0.0,60.03548343458994,0.1980815598265138,0.3697789163277846,0.004535182149924932,0.0
32,0.0,64.01321718071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01321718071864,0.15172470117740738,0.5954856398553179,0.0,0.0
33,0.0,66.16497954600655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.16497954600655,0.08915215936690729,0.5208297282323249,0.04594075082394985,0.0
34,0.0,67.96725184559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96725184559483,0.20456573942020295,0.49271726758805456,0.08491136589734875,0.0
35,0.0,69.58906849034473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58906849034473,0.36005783830392896,0.5217849914021642,0.12276121278796008,0.0
36,0.0,69.97767631666596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.97767631666596,0.3879797392016942,0.5407823325043933,0.12038853378961403,0.0
37,19.800565515345475,49.420167856737386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.22073337208286,0.6010909790258592,0.3519597130698585,0.07538706556176042,0.0
38,32.680281733010844,35.51025543233652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.19053716534737,0.8016517859376713,0.41107939783389297,0.049340661946482456,0.0
39,0.0,51.47149794957166,0.0,0.0,0.0,0.0,0.0,0.0,8.260978966398335,0.0,0.41,8.461509281348825,0.0,0.0,0.0,0.0,0.0,0.0,68.60398619731882,0.726629580493751,0.36656884092588804,0.03921332101084212,0.0
40,0.0,64.89659125141398,0.0,0.0,0.0,0.0,0.0,0.0,0.14868412679207665,5.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15727537820605,0.8428087719620878,0.46217944265734967,0.007343424360616075,0.0
41,0.0,57.43566870537759,0.0,0.0,0.0,0.0,0.0,0.0,0.9737265632397605,4.751737154026131,0.41,8.813,0.0,0.0,0.0,0.0,0.0,0.0,72.38413242264348,0.8240500068356927,0.409044371037365,0.004622097750934237,0.0
42,0.0,72.03607001244099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03607001244099,0.6728048092394383,0.5146960237335441,0.0,0.0
43,24.637616724977143,45.27724274981471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91485947479185,0.7402438050805092,0.32245469932467286,0.0,0.0
44,22.875920929834834,43.47408276860092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.35000369843576,0.5611494728898567,0.33536137142900874,0.0,0.0
45,0.0,52.93661927025368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133854564711527,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,62.563004726724834,0.7156452899890332,0.37700311709295037,0.0054206882073922925,0.0
46,36.31392932304121,23.08367763542703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39760695846824,0.8907856588893713,0.3505763266631055,0.0,0.0
47,0.0,50.595524250372314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445664634322128,0.0,0.0,0.0,0.0,0.0,0.0,56.04118888469444,0.5785154765839181,0.3603303462950991,0.0191089178767903,0.0
48,0.0,43.881764399400616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,52.69476439940062,0.6465561117662019,0.33762600162154216,0.014241892516096082,0.0
49,0.0,36.711370703625605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,50.63637070362561,0.5614886641251875,0.2629789229672006,0.0,0.0
50,25.241331702746976,32.92517044854822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,0.0,0.0,23.0535118834881,0.0,0.0,0.0,49.4479902678071,0.6191733230534803,0.23448592035219878,0.0,0.0
51,21.262777674459482,46.03696152703628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,23.0535118834881,0.0,16.802870963916078,9.449,0.0,0.0,49.860868237579695,0.5215788479420705,0.34037393736439836,0.0,0.0
52,7.779642538526424,34.89632402799059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,39.85638284740418,9.449,0.0,0.0,0.0,0.0,51.488966566517014,0.3678562620791356,0.248524048475282,0.0,0.0
53,6.997860917178478,38.96256988605653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,39.85638284740418,9.449,0.0,0.0,0.0,0.0,54.77343080323501,0.36406229574373977,0.27748296924675975,0.020436894985221703,0.0
54,15.269042225379199,19.24891705192602,0.0,0.0,0.0,0.0,0.0,0.0,0.2229421743403281,5.112,0.41,8.813,39.85638284740418,9.449,0.0,0.0,12.29758071486307,0.0,61.373482166508616,0.37455169663267257,0.13708661091845692,0.0010582647752550723,0.0
55,13.802189052911741,25.29702064669283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,27.55880213254111,9.449,0.0,0.0,3.6324020364993093,9.449,66.51561173610388,0.3385695874506371,0.18015989249859432,0.0,0.0
56,10.039650893646558,35.761939650532376,0.0,0.0,0.0,0.0,0.0,0.0,0.3542396374594,5.112,0.41,8.813,23.9264000960418,0.0,0.0,0.0,9.161626212779362,0.0,69.6524563944177,0.24627401118616388,0.2546887751314474,0.0016815092587647656,0.0
57,17.327473862596218,25.290304652570637,0.0,0.0,0.0,0.0,0.0,0.0,9.828766652115279,5.112,0.41,8.813,14.764773883262437,0.0,0.0,0.0,4.348820197773875,0.0,71.13036536505601,0.4250453065619527,0.18011206264558619,0.04665531572441386,0.0
58,13.936910692503814,16.629200314711767,0.0,0.0,0.0,0.0,0.0,0.0,16.73356740580765,5.112,0.41,8.813,10.415953685488562,0.0,0.0,0.0,10.415953685488562,0.0,72.0506320985118,0.3418743277177427,0.11842955670069114,0.07943111258478174,0.0
59,20.709839050198187,22.38045352029601,0.0,0.0,0.0,0.0,0.0,0.0,30.860175024977593,5.112,0.41,8.813,0.0,0.0,5.228834411780198,9.449,0.0,0.0,73.60763318369159,0.5080151877730935,0.1593887342149694,0.14648747498661382,0.0
60,18.560244603259047,18.726574350382684,0.0,0.0,0.0,0.0,0.0,0.0,38.67572278392255,5.112,0.41,8.813,5.228834411780198,9.449,16.67534646780187,0.0,0.0,0.0,73.62219526976241,0.4552853416380828,0.1333665995277173,0.18358641742354082,0.0
61,20.024675521385873,7.672156366922761,0.0,0.0,0.0,0.0,0.0,0.0,28.3363900508772,5.112,0.41,8.813,21.904180879582068,9.449,0.0,0.0,0.0,1.6875497191156619,72.0557716583015,0.4912080325894548,0.05463943306216626,0.1345075400716014,0.0
62,26.379113083547743,17.487006170480704,0.0,0.0,0.0,0.0,0.0,0.0,14.824627589216755,5.112,0.0,8.813,21.904180879582068,7.761450280884338,1.6113331314079993,0.2637982975001467,0.0,0.0,70.74061541433706,0.647083256124964,0.13661045714472325,0.07036973255672037,0.0
63,22.078334148586702,17.65518996692295,0.0,0.0,0.0,0.0,0.0,0.0,8.135742052467153,5.112,0.41,8.813,23.515514010990067,8.025248578384485,0.0,0.0,0.0,8.025248578384485,70.22951474636129,0.5415845599294525,0.12573643240074328,0.03861884482002187,0.0
64,22.546637242406707,17.512176788790907,0.0,0.0,0.0,0.0,0.0,0.0,1.7776202365266907,5.112,0.41,8.813,23.515514010990067,0.0,0.0,0.0,14.760772514328789,0.0,70.9322067820531,0.5530720989472613,0.12471792357482273,0.008438030559552577,0.0
65,26.017235659282594,24.62743183589367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,8.754741496661278,0.0,0.0,0.0,8.754741496661278,0.0,73.73440899183754,0.6382063533545804,0.175391226264865,0.0,0.0
66,33.919667688898585,30.904673661810076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847606206592843,8.813,0.0,0.0,0.0,0.0,0.0,0.0,73.7658174127746,0.8320540931491133,0.22009638061246312,0.004278787780904341,0.0
67,32.4101717564091,31.614239739020903,0.0,0.0,0.0,0.0,0.0,0.0,1.8046694094836924,5.112,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.35108090491369,0.795025951224513,0.22602614417343514,0.00856642792099788,0.0
68,16.228819531663127,41.96262144666115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813,0.0,0.0,0.0,0.0,0.0,0.0,67.00444097832428,0.5239423645094805,0.2988486855576815,0.008422198245838793,0.0
69,27.52275942535177,36.10955926873018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63231869408195,0.6751370574929676,0.28352039293137515,0.0,0.0
70,0.0,60.22964458220085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22964458220085,0.8117147654133079,0.43479631380624956,0.0,0.0
71,0.0,55.96352442565008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96352442565008,0.4591821602939353,0.4386458514547547,0.0,0.0
72,0.0,52.95573982427763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.95573982427763,0.8413275170779888,0.44705465673380007,0.0,0.0
73,0.0,51.713394010667265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.713394010667265,0.6528572625594901,0.5186777077587198,0.0,0.0
74,0.0,50.98728842482237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98728842482237,0.5862851806154228,0.4638087521258163,0.0,0.0
75,0.0,51.426720786841756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.426720786841756,0.7213812197582832,0.5024083140350497,0.0,0.0
76,0.0,52.85723159497503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85723159497503,0.7832309502857356,0.41070479157529227,0.0,0.0
77,0.0,55.680277575017705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.680277575017705,0.6560867854908888,0.5733563685807844,0.0,0.0
78,0.0,61.313806166728206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.313806166728206,0.7149023959476447,0.5278610758638267,0.015996169572976796,0.0
79,0.0,67.73197421966631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.73197421966631,0.7781293714419557,0.5788169872966286,0.0,0.0
80,0.0,71.89358999382651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89358999382651,0.6610753908622229,0.8457338545764712,0.0,0.0
81,0.0,73.38720317493333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38720317493333,0.6756642644687044,0.5856027178042649,0.020625169410752164,0.0
82,0.0,74.65496125639277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65496125639277,0.728737109220867,0.6610585711598091,0.03379839882649588,0.0
83,0.0,74.87167936085847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.87167936085847,0.560850226993127,0.5998009895284233,0.037873864578228056,0.0
84,0.0,74.91707880566749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91707880566749,0.6179082204720443,0.6671827632981919,0.03305866532440372,0.0
85,0.0,73.92143186196276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92143186196276,0.7813072545416448,0.7791033559253517,0.023766892551832747,0.0
86,18.749524058910538,54.02093194125875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.77045600016929,0.45992839260392127,0.49143762567261784,0.023156402849182148,0.0
87,0.0,71.99381140972567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99381140972567,0.6140203873731069,0.6903658211686585,0.029662383430460085,0.0
88,0.0,72.8989449949118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8989449949118,0.6869756544996538,0.6915444863375313,0.0008915179063627927,0.0
89,0.0,75.04271248941572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.04271248941572,0.5239287041197291,0.6696638944227229,0.00023242943443133296,0.0
90,0.0,74.05506041649495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05506041649495,0.6576095627568757,0.8254424393374004,0.0,0.0
91,0.0,72.36814268107551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36814268107551,0.44462218834266803,0.8214596135917068,0.010006642435503803,0.0
92,0.0,68.14542325163777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14542325163777,0.4498653561620799,0.8738094460491873,0.0,0.0
93,0.0,64.44979423174374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44979423174374,0.4840214012923506,0.9323010231848764,0.0006714690293945678,0.0
94,0.0,61.06796389012087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.06796389012087,0.7471349367507572,0.6581415013006925,0.0,0.0
95,0.0,57.20101621057017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20101621057017,0.461799745696253,0.6590602492800804,0.0,0.0
96,0.0,53.54593260679489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54593260679489,0.4526123344592761,0.7269675670200192,0.0006812414677239375,0.0
97,0.0,51.67199200125023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67199200125023,0.5524043139324875,0.61354283292771,0.0022669057465101363,0.0
98,0.0,50.38510333612914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38510333612914,0.4363834057814758,0.4421914659452502,0.0,0.0
99,0.0,50.70689688518427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70689688518427,0.4770872841137947,0.7320413229294924,0.0,0.0
100,0.0,52.16339102336548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16339102336548,0.4346999972233791,0.7262074826558035,0.0020658486201129422,0.0
101,0.0,54.94503499399112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.94503499399112,0.4336518651039378,0.6778871875620527,0.0,0.0
102,0.0,60.336147682287425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.336147682287425,0.2925247036327574,0.8159152791293567,0.008350014150136266,0.0
103,0.0,66.47620844438285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47620844438285,0.3764093746664666,0.6722492650563783,0.015311000044038523,0.0
104,0.0,70.41254018109451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41254018109451,0.42492512027596285,0.8612012974944543,0.0,0.0
105,17.93126053817183,101.68661208904028,0.0,0.0,0.0,0.0,0.0,0.0,5.362925082750957,5.112,0.41,8.813,0.0,0.0,67.09127717189973,0.0,0.0,0.0,72.22452053806333,0.43985627639247393,0.724189988946496,0.025456801631186958,0.0
106,0.0,73.35535769381978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.09127717189973,0.0,0.23426950355315057,0.0,0.0,0.0,73.12108819026663,0.44217182207514927,0.5619539872605295,0.049259786835612426,0.0
107,0.0,73.98110786174317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32554667545288,0.0,0.0,0.0,0.0,0.0,73.98110786174317,0.4145768695055993,0.5505019576366865,0.06456417386232668,0.0
108,0.0,73.67758830305141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32554667545288,0.0,0.0,0.0,0.0,0.0,73.67758830305141,0.2644489657067567,0.660902056130501,0.08683938018928264,0.0
109,0.0,60.67648203443511,0.0,0.0,0.0,0.0,0.0,0.0,14.548064871324293,0.0,0.4002762403571518,0.0,67.32554667545288,0.0,0.0,3.4288557179960018,0.0,0.0,72.19596742812055,0.06649506218717115,0.43212474042653043,0.06905694109695996,0.0
110,2.0342606690376277,42.18450882767771,0.0,0.0,0.0,0.0,0.0,0.0,8.998978447542772,5.112,0.41,8.813,67.32554667545288,3.4288557179960018,0.0,0.0,0.0,3.4288557179960018,70.98160366225412,0.04990069277002322,0.30042891934366944,0.04271646642225924,0.0
111,0.0,52.576472448756604,0.0,0.0,0.0,0.0,0.0,0.0,5.11363841617075,5.112,0.41,8.813,67.32554667545288,0.0,0.0,1.5506104352570134,0.0,0.0,70.47450042967034,0.0,0.3744382295692053,0.0242734844819612,0.0
112,0.0297843633755337,31.3956777702691,0.0,0.0,0.0,0.0,0.0,0.0,0.5388514367606588,5.112,0.41,8.813,67.32554667545288,1.5506104352570134,0.0,7.8983895647429865,33.30992608453042,0.0,71.71085009019272,0.0007306145120803825,0.22359320534260818,0.0025578269177050864,0.0
113,4.248077464954462,39.34721981610389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,34.01562059092247,9.449,0.0,0.0,16.41600485685297,0.0,74.34630213791132,0.10420592191965083,0.28022236259330324,0.0,0.0
