Hour,ID_Prices
168,77.96028009244282
169,78.02837694176694
170,70.27224014328297
171,70.2300525517627
172,70.28606994996827
173,70.32606067732887
174,109.01284278943047
175,108.84306947548046
176,108.77127910450315
177,108.70697032209522
178,108.26745338071895
179,108.0304710332662
180,108.03810484082157
181,108.1922473301612
182,108.40817663627541
183,108.71043001410662
184,108.86346548232046
185,108.75347273624959
186,108.87226488817122
187,109.08451788793377
188,109.30775575478125
189,109.25273835188656
190,109.31251502145551
191,78.37973121398102
192,78.46515782485963
193,78.50864833747633
194,78.58348338035073
195,78.63728035734266
196,78.68028521440783
197,109.59650840917344
198,109.7518782418072
199,109.7978816168983
200,109.67687063063278
201,109.39096687030421
202,108.8068035714756
203,108.32474683611832
204,108.15312494945846
205,108.39923629111709
206,108.92128992220108
207,109.63743977129259
208,110.0694005731875
209,110.09909107166311
210,110.05465370602643
211,110.05026870567374
212,110.01279634167352
213,109.96053092731574
214,109.72236200900967
215,109.46576261967493
216,109.01026916624414
217,77.6918457298135
218,77.24124540027393
219,76.79816499430235
220,76.25987234476835
221,75.98668976642183
222,106.63413012406397
223,106.48580857920783
224,106.05645920533125
225,105.29396818487346
226,103.94222242942921
227,71.76552104782347
228,70.70519047441198
229,70.4255147220823
230,71.40736392719084
231,73.18089265781161
232,81.81999427195714
233,81.73145886830397
234,82.14000257602756
235,82.3818251362107
236,82.66400822372071
237,82.75746199809245
238,82.69721637841944
239,64.54551504077989
240,63.620818115833146
241,61.89338174633099
242,61.29435745082201
243,61.15854616877064
244,61.0052338750497
245,60.83272482752277
246,71.57201064474584
247,71.747237849015
248,71.52677061068817
249,71.05714291641236
250,70.15538919616112
251,59.66460045573655
252,59.71289386461136
253,59.96185218303979
254,60.43534703780585
255,61.22083722034279
256,61.842908807527245
257,61.93102794099495
258,61.743703849332014
259,62.001787522593744
260,59.814917067534054
261,59.695943575308135
262,59.607732915193736
263,59.41525903495254
264,49.96675997695067
265,49.9734054067612
266,50.94455473810791
267,51.21247689904476
268,51.75292781726244
269,60.80046959043357
270,60.866043741438816
271,72.42743341985616
272,72.44561819434097
273,72.01573571094603
274,71.05248930171038
275,70.398924930916
276,69.7184734796663
277,69.61769296286624
278,69.99666676786003
279,70.56494918568218
280,70.82501794920171
281,70.6529025149219
282,70.69892642875237
283,59.05558803627603
284,58.82306118644846
285,58.953669787574526
286,58.84654887677279
287,58.70586880987435
288,58.65394766852678
289,58.747979786650795
290,58.642018228530276
291,58.567669801103875
292,58.62258691011391
293,58.42386174806068
294,58.50950113600029
295,58.091719453605485
296,57.789095254663984
297,57.05190984837437
298,55.98551342985881
299,55.11662841921067
300,54.790539717333274
301,54.850611713036145
302,55.551737176799755
303,57.01843481025795
304,57.859462246348315
305,58.1382594019904
306,58.4313334817002
307,58.478019780803336
308,58.533543629184706
309,59.04079214330535
310,58.98115798189838
311,58.24971260986069
312,57.24313485453322
313,57.81060719276832
314,58.16903935881298
315,58.170907140851526
316,59.191773188094004
317,60.00060558367001
318,60.77832037989588
319,62.480814449081024
320,63.51489147716792
321,80.91119847541577
322,80.93210704103736
323,80.95070043252879
324,81.23429435365257
325,81.66372791844906
326,82.22736996424653
327,82.79373451659374
328,82.95559464986646
329,82.56639388181087
330,82.48652616974162
331,82.77857214981825
332,83.01145933313191
333,83.16158783030023
334,83.26437156787657
335,83.19497563925275
336,67.21471887767218
337,67.26552930469984
338,67.00701152881184
339,66.69654074337383
340,66.51355056611892
341,65.73921067879671
342,107.0217499331992
343,107.62773080541989
344,107.80357174705372
345,107.40847827626675
346,107.00162981332609
347,106.76368080665263
348,106.61108519135718
349,106.83107293859716
350,107.45990375956376
351,108.44340580292439
352,109.17683973023559
353,109.29787464721218
354,109.3980826686336
355,109.46565094710702
356,109.57856366592377
357,109.68663794337392
358,109.67035807856546
359,109.66479625755258
360,78.75980936785159
361,78.72800725300053
362,78.72414209340612
363,78.69302264257267
364,78.65430579969563
365,109.51912231028871
366,109.49172734981487
367,109.47617882055945
368,109.29226425546815
369,108.48426117122196
370,107.49675595929232
371,106.41641160349567
372,105.05841119466272
373,104.48789238362868
374,104.47184804636416
375,104.40129677094639
376,104.40959629764443
377,104.52036366692977
378,104.39662335089187
379,104.96250287341763
380,105.18236917469834
381,105.36872154631367
382,105.7658889635145
383,75.27790532312952
384,75.73398937359659
385,76.05931019406108
386,76.08091624142646
387,75.94274318992979
388,75.86113254317955
389,106.8544833478246
390,106.83346336406824
391,107.05911479393818
392,107.09424891032553
393,106.91106116250532
394,106.87242547674596
395,106.91926068167064
396,106.9249730028748
397,107.31417227773396
398,108.18925506050128
399,108.78009907287918
400,108.98893384080363
401,108.7997593028649
402,108.74307844799473
403,108.31411048649954
404,108.01611717362587
405,107.95525547179317
406,98.59305889006896
407,65.58135514852881
408,65.58033524422746
409,65.42916056419816
410,65.60868800195705
411,65.60623063373463
412,65.38464010075444
413,64.75055390480767
414,81.63489459574845
415,80.78566114505793
416,80.04982742461394
417,79.35285644122092
418,78.64231955717663
419,77.72193863002644
420,65.85627736054886
421,65.82829118276014
422,65.93536006659775
423,66.39289764899364
424,66.67046585344492
425,66.56152071682736
426,66.5134328788001
427,66.57749087126041
428,62.579297211170356
429,59.01514305187001
430,59.057743586282704
431,58.782400871386606
432,58.56392780330175
433,58.70923414112215
434,58.61776666334217
435,58.76541466635887
436,58.620619587019775
437,58.6336029359137
438,60.554258273413446
439,60.10962983722771
440,60.51039857483618
441,60.82602973577757
442,59.79104411348497
443,59.73769073009035
444,60.2420243962196
445,61.29323761850359
446,61.8263380145301
447,62.163369444718406
448,63.58343937859944
449,62.881547786315444
450,62.66609745258244
451,62.29287342654927
452,58.890334664092435
453,58.166039833445836
454,57.97256010437857
455,57.851828188156276
456,57.856644224204985
457,58.22988973930218
458,58.22067895274128
459,58.079256809666916
460,57.82536212658592
461,57.724563525001784
462,57.757165458346314
463,57.83560319419448
464,57.7134354600433
465,56.89743700184375
466,55.82844976395262
467,54.70530619359394
468,54.114546807157986
469,54.50826042750955
470,55.45421693007141
471,56.98672533673353
472,58.034604624880146
473,57.96835649389155
474,57.57797937026928
475,57.53457159644267
476,57.518401935208445
477,57.641914424917765
478,57.718415435303484
479,-10.766806903236713
480,-10.85188164050968
481,-10.936748411967512
482,-11.233165759692644
483,-11.363677268140629
484,-11.42914250263133
485,-11.606846359564054
486,-11.457606470992483
487,-10.689000339642012
488,-9.622677923556939
489,-10.657384952422726
490,-12.684435325358251
491,-13.781915596617099
492,-13.70941701018302
493,-12.854308214125007
494,-11.33915914075311
495,58.746672618580284
496,59.80015457306841
497,59.66953328370406
498,59.73439925158595
499,59.65666987892304
500,59.51586434160754
501,59.36929857039842
502,58.70821179355308
503,-10.103223428560796
504,-10.597224804374623
505,-10.382515826634672
506,-10.104853981510164
507,-10.941085020389513
508,-11.733952371237665
509,-11.043624572885433
510,58.328073711892664
511,70.93228704126795
512,71.14896893807956
513,70.40400310873326
514,69.4474745552798
515,68.92487302525632
516,68.39396600646677
517,68.48516787825102
518,69.56435909916993
519,71.26035590616151
520,72.57215897903417
521,72.85400447756705
522,72.65605497477333
523,72.54413842794176
524,72.53628783527085
525,72.7290670863495
526,72.93689692547416
527,73.54038804500986
528,74.02768189210413
529,74.51887209384653
530,75.55298266684693
531,76.21263975780204
532,76.77725539271975
533,76.95971813340856
534,76.58063514198368
535,76.05191367878209
536,74.9100219744898
537,73.77674334018575
538,72.25200637798706
539,71.51723800332776
540,71.30827987036062
541,71.93936531679205
542,104.22922695952863
543,106.26800793094793
544,107.88126107013711
545,108.27356356598366
546,108.392665272562
547,108.55538869438148
548,108.86180619977956
549,109.2486271347394
550,109.47539289173481
551,109.56593975204366
552,68.34448000703917
553,68.2672426609835
554,68.15014268821218
555,67.790335425685
556,67.95605357879882
557,67.86639035844185
558,77.97235514157201
559,108.91110303838612
560,108.77090211220747
561,107.82113155008271
562,106.91121195509899
563,106.5489632882361
564,106.42011164338734
565,106.66665371559694
566,107.374536685729
567,108.24130286773696
568,109.19914331085504
569,109.4655925617187
570,109.45500533761728
571,109.53721064676827
572,109.48312632411523
573,109.49397518724429
574,78.60242556796697
575,78.55447359497238
576,78.4648656313083
577,78.500389738431
578,78.63361854620915
579,78.73781544542892
580,78.50670747595132
581,78.4731579459172
582,109.70133926564574
583,109.70016470818751
584,109.58893590261346
585,108.92004586620466
586,108.05190112825287
587,107.10420224931232
588,106.44835559535174
589,106.12705554953477
590,106.47534761670518
591,107.04337414769826
592,107.48929521301072
593,107.06286224155207
594,106.49049699078722
595,106.81490408196493
596,77.742058976698
597,65.80419991507794
598,66.36590314502116
599,66.67246610464117
600,66.64282280164136
601,66.64499542376424
602,66.60581373365133
603,66.47492315365538
604,66.23376363814546
605,65.92273239073909
606,65.64276498013147
607,86.97673661279102
608,87.30925694807739
609,86.79592157151735
610,85.85216648814492
611,74.29290906212881
612,74.14630815326474
613,74.46697940452192
614,75.12179881005198
615,75.60190823789875
616,75.98186503277824
617,86.5738071838524
618,86.51606817554818
619,86.43509105535178
620,86.02004209939878
621,64.75949662416167
622,64.41941911710094
623,64.71559471062726
624,65.03306689036103
625,64.78912212145718
626,64.16576778856356
627,63.82060997289966
628,62.86078337346981
629,62.91398117428642
630,63.163957674095634
631,74.11272654186138
632,73.85237900176172
633,73.39676826743924
634,72.94797096628209
635,72.57727283957496
636,72.80801583878616
637,73.97329084820484
638,75.0997776698306
639,75.8108438112811
640,76.28911905664341
641,76.17818403499656
642,76.05932813815245
643,75.96188926864717
644,75.97021775502266
645,75.89084757675744
646,75.70397119470677
647,65.25083818707684
648,65.53912502002257
649,66.08562187749004
650,66.28837341107352
651,66.41852875323741
652,66.42078771652302
653,66.42121974195528
654,66.45723517208869
655,66.43009744793133
656,66.10357770142033
657,65.00843761696353
658,64.02109328526167
659,63.45400165309452
660,63.37830255534912
661,63.53672934806218
662,64.18176542414845
663,65.18547621044164
664,76.63435079580182
665,76.39963256705936
666,75.70524057105202
667,75.47147856769132
668,75.40463344781476
669,75.42472924447023
670,75.31964233517056
671,74.4639558032371
672,63.00337560007539
673,62.54121092492653
674,62.26074331772906
675,61.71021750168872
676,61.09638326049609
677,60.76262430750449
678,60.4186083326982
679,60.7993851308304
680,60.49159059293749
681,59.775546738018846
682,58.727821963275
683,55.91919977954995
684,55.45391611020046
685,55.60578943612865
686,56.322331638423016
687,57.55410469719485
688,58.57689577224359
689,62.67312890748586
690,62.77625209033696
691,62.849776045411254
692,62.84361050265548
693,59.40661466474583
694,60.0911172616291
695,60.8758109067206
696,61.68275202052102
697,62.21828678455216
698,63.07587118487295
699,63.81694198655484
700,64.48314657390246
701,64.86610677029766
702,65.31061166696678
703,108.43361522273571
704,108.68381942049344
705,108.44889530613808
706,107.78433272292266
707,107.08478288392918
708,106.972738680208
709,107.44412463508193
710,108.09244612520038
711,108.77518660622985
712,109.28689877739973
713,109.25966420680115
714,109.23228703360634
715,109.15760267280153
716,108.95185744300952
717,108.64192435437303
718,78.22561882088313
719,66.41152518416655
720,66.35722758018186
721,66.4181741640958
722,66.27931256884384
723,66.39690868488537
724,66.5477328153408
725,66.47822917641807
726,108.06580017239803
727,107.84954390397584
728,107.7397769479717
729,106.74389978488749
730,105.60505870875592
731,104.65100641117778
732,104.15935400206175
733,104.40378679030863
734,105.42305656669348
735,107.17325843771482
736,108.75512399895268
737,109.00735621739042
738,108.78333074273952
739,108.6059599069034
740,108.13277086960841
741,107.88414623347525
742,65.89833656591627
743,65.57110196447375
744,65.35087842353462
745,65.24232711029754
746,65.24549982369747
747,65.01317976865575
748,64.57252463792045
749,64.0508975713725
750,63.80441097367793
751,80.64355039237478
752,80.50980142442135
753,80.12616197258583
754,79.57983434712361
755,79.42852827642099
756,79.860586305189
757,80.79836473388458
758,106.4819453770738
759,107.38514457511525
760,108.19793068311698
761,108.55726968183983
762,108.66005489226251
763,108.76322914713766
764,108.94886753426178
765,109.15510118797135
766,109.260738960407
767,78.40716185736969
768,68.11134393252013
769,68.06579196357191
770,68.13069979784264
771,68.16901390544464
772,68.1946815885359
773,68.27591797712613
774,109.60796066427147
775,109.59846668319898
776,109.27126219595017
777,108.42164453161139
778,107.50617345832327
779,106.67914875991032
780,106.28865150213748
781,106.56555650923993
782,102.83741420869387
783,103.30315088685963
784,103.71786409091553
785,103.36780942331278
786,102.66130991403881
787,102.10586736862206
788,62.368546796919375
789,61.62806705872222
790,60.873673311581534
791,60.62527346022107
792,60.213073686743925
793,60.14203365574966
794,61.23378448579327
795,60.99511231458615
796,60.79105745927012
797,60.58582902018582
798,60.48002175059254
799,60.42780853879428
800,60.490997770041524
801,60.49099470949354
802,60.4004181471499
803,60.613589530311685
804,60.59834676725489
805,60.316286422735864
806,59.8204735486704
807,59.92775776708512
808,60.130347511686026
809,60.456237448012125
810,60.125178040066544
811,59.80958625131061
812,59.740576691344664
813,58.072539664859804
814,58.12913584629908
815,58.34636197045937
816,58.50945499072482
817,58.52507452137432
818,58.58745338263278
819,58.694782408081664
820,58.860600671376474
821,58.84703896865882
822,59.01219744563476
823,59.33205070176256
824,58.982336814585636
825,57.503139878257876
826,55.994903000006396
827,55.30601910595207
828,55.28028954812647
829,56.44627036491261
830,58.525315997537106
831,61.00967861499714
832,94.5423559311568
833,94.94421644297658
834,94.46148767841095
835,94.09363794558728
836,93.96056387123349
837,75.6886317819147
838,75.6247802563367
839,63.06069133955725
840,62.70785593672349
841,62.55115108463649
842,62.43155963281509
843,62.352300559724604
844,62.227312645999376
845,62.02022819583897
846,79.29126121047693
847,78.98610652952995
848,78.44599900533491
849,70.30325298413386
850,69.34831298614858
851,68.72883553841312
852,68.35503695273468
853,68.5846358004712
854,69.53034855555313
855,70.63652384848223
856,71.42626735726765
857,71.52106366664154
858,71.41313081581946
859,71.27670312926821
860,71.0689054136308
861,71.36667393664766
862,71.55570098948174
863,60.9015354116863
864,61.17100294583039
865,61.03157275337429
866,60.969177643410276
867,60.95042041704538
868,60.871519179681954
869,60.742818442306955
870,60.55187488074051
871,60.35418988520878
872,60.15712146607549
873,59.691312845790264
874,58.85902198427014
875,58.169167042310555
876,58.34034751584131
877,58.93714281207784
878,59.596972104812714
879,59.861237563334875
880,59.90660792692082
881,59.299711395663984
882,59.047624046207126
883,59.22494534991473
884,59.92498809401844
885,58.9406087337399
886,59.0756419205384
887,59.02872332508746
888,60.21905151846751
889,60.22558672555402
890,60.35457076519195
891,60.671157541698165
892,60.703234612919545
893,60.89353199364818
894,62.89875474118139
895,62.37607928006183
896,62.275575518314184
897,61.05973363010282
898,59.95644364016818
899,59.653706006883425
900,59.67832976819626
901,59.85446810854233
902,60.217678845962844
903,60.709996394791986
904,61.20910765260518
905,61.37966358819864
906,61.45496504419446
907,61.459671579821
908,61.40182566376897
909,61.33963783166935
910,61.50377439277933
911,60.3985859838949
912,60.503267947826146
913,60.610803943238565
914,60.65208431680189
915,60.76644894855505
916,60.838893977040385
917,60.875051586978486
918,60.82021746373108
919,72.65086329304012
920,71.68875197058289
921,71.1445036143444
922,70.42586677175045
923,69.94521227420245
924,69.8077997502672
925,70.07651007113553
926,70.71984164481692
927,71.66150250071708
928,72.29425628393216
929,72.27250899993298
930,72.24059160919785
931,72.02438823849133
932,72.18082085141073
933,72.35392003889844
934,72.53546595187018
935,72.59852744192501
936,61.94543100756856
937,61.77633582502498
938,61.84126743066419
939,61.8513095255565
940,61.886500467338394
941,61.90767211117052
942,61.96663875005959
943,103.34546343666264
944,103.26697955353484
945,103.09632351505707
946,102.81652193038822
947,103.20951386197059
948,103.44860403762053
949,103.93219879520153
950,104.53617505657368
951,105.1121695212638
952,105.66879429396516
953,106.04275289496388
954,106.01856313559287
955,105.74563345552475
956,105.63129506171857
957,70.80057333129804
958,70.8528963863003
959,71.33949980258578
960,71.8759851064957
961,72.26681816180094
962,72.27569968646472
963,72.28126011139783
964,71.87130238499499
965,75.34595417832885
966,74.81632351671888
967,74.18342754881976
968,74.04086432922261
969,73.84469524427637
970,73.69590351980894
971,73.77065178626697
972,73.88065921977972
973,73.83095360099811
974,74.02566416984192
975,74.59868044470538
976,74.90807107265984
977,74.9540235851817
978,74.76401513838658
979,74.7964271202614
980,75.05834431129351
981,75.61622442930909
982,76.26808658356582
983,76.93291478124237
984,77.32898111206407
985,77.61949513275465
986,77.81360390454289
987,77.86457036330422
988,77.65085769390768
989,77.72808910098746
990,77.54119336861721
991,77.45825358474806
992,77.29562578597425
993,76.72571535044875
994,76.23950959208969
995,75.56926775272514
996,75.18601164832594
997,75.13475969597168
998,75.31679836863594
999,75.9346071060591
1000,76.83179047173252
1001,77.19787383603229
1002,76.68030467592725
1003,76.14626241815722
1004,75.83799541892807
1005,75.72709181993567
1006,75.46278816871234
1007,75.5591226401593
1008,75.67817720961706
1009,75.54279006153088
1010,75.60034487677135
1011,75.38431022269361
1012,75.20545315446635
1013,74.93927761389882
1014,74.97739111882503
1015,75.16332786573729
1016,74.58475044600848
1017,73.30900810959929
1018,72.31055610099486
1019,71.67299097306419
1020,71.12947104240821
1021,70.9221931244886
1022,71.4826433345658
1023,72.81695457484882
1024,74.67742811598532
1025,75.67372536939578
1026,75.43100589233372
1027,75.37942248428345
1028,75.4054521535486
1029,75.72488587130378
1030,76.08380304964464
1031,76.32219558856283
1032,66.23603245349412
1033,66.56482543412417
1034,66.89345790890148
1035,67.18178315188055
1036,67.40588541859539
1037,67.45059185792945
1038,99.20822683042749
1039,99.15025292995718
1040,98.38026628839205
1041,96.7501273329392
1042,73.60892072524018
1043,62.905459985168186
1044,62.441226742466995
1045,62.567974577749766
1046,63.32676522483209
1047,64.7164280020128
1048,107.69778069245027
1049,108.54954605477457
1050,108.02295619585398
1051,107.22617983337479
1052,88.22801094525549
1053,65.3307553907906
1054,65.28817161628338
1055,64.85255413719138
1056,64.31843619683872
1057,64.25547425130898
1058,64.36289636604987
1059,64.3962290818712
1060,64.51614528277382
1061,64.74543908258923
1062,82.1637389952363
1063,81.81829283218912
1064,80.45300569118832
1065,71.18651408014993
1066,69.17714341496843
1067,68.2400156237127
1068,67.54285689102711
1069,67.13384121592534
1070,67.77254212038171
1071,69.29267780095807
1072,71.16733918343661
1073,71.98147647947579
1074,71.71819034195548
1075,71.3679601624149
1076,71.28706496613702
1077,59.46523369452558
1078,59.48939947988448
1079,59.426446281283546
1080,59.364862634157305
1081,59.284951925253274
1082,59.188234749896424
1083,59.124262124865986
1084,59.253177815659605
1085,59.60896409663231
1086,60.41983687496636
1087,60.44991574935629
1088,59.5313307721065
1089,58.25789932873264
1090,57.39239391201763
1091,57.43758486460713
1092,58.47532854624564
1093,59.07624497269975
1094,60.44437404479417
1095,62.09870738977526
1096,74.20285832431313
1097,74.76745563637076
1098,74.67898109033963
1099,75.43252513496238
1100,75.69363535744114
1101,75.92795113731164
1102,76.3001409961179
1103,65.62958763342704
1104,65.70581817811455
1105,65.94445579575043
1106,66.10240119986862
1107,66.13537861113232
1108,65.84968155800615
1109,65.78847149400828
1110,90.61162501051798
1111,89.10384299780324
1112,88.83692060505348
1113,87.98831792545373
1114,68.96658060403648
1115,67.52345339032664
1116,66.65298549409871
1117,66.14507112223743
1118,66.57776141987667
1119,70.74452424456794
1120,71.60410750960942
1121,72.39811960815969
1122,72.01342987610494
1123,71.90548138866143
1124,72.30204837472905
1125,60.4552329173193
1126,60.73172615304047
1127,60.69371623142074
1128,54.104507700245016
1129,53.082864882766906
1130,52.918522752995095
1131,53.1911726948869
1132,53.5464277211956
1133,53.85762510423584
1134,53.79989350569836
1135,59.92265088755228
1136,59.666682756923414
1137,58.87857189369169
1138,56.54430888901241
1139,54.92124072575667
1140,53.85085656262968
1141,54.10440583957673
1142,55.14341313655644
1143,56.98848308537665
1144,61.28106018373589
1145,62.505284320061804
1146,62.631828962843684
1147,62.550240244447565
1148,61.521802558551116
1149,61.620590307095554
1150,61.82365038665874
1151,61.75730528551053
1152,61.828351017344595
1153,61.697761474891436
1154,61.69373226344645
1155,61.705877499293045
1156,61.80638537988298
1157,61.72106029601883
1158,61.440746397615534
1159,61.26163158507867
1160,59.567074376793975
1161,55.417419756309734
1162,52.621437879698156
1163,50.76738361414598
1164,50.31858621400766
1165,51.16087329429239
1166,53.18472142638492
1167,55.44618740862102
1168,57.16432044424825
1169,58.0293740290057
1170,58.10146771659583
1171,58.351099240101284
1172,58.46417727170557
1173,59.66929048663142
1174,59.434296247133055
1175,59.010297679743005
1176,57.61540155546834
1177,57.56790990171893
1178,57.89968296378076
1179,57.9974328359381
1180,58.131305498294864
1181,59.170823519470545
1182,63.29148447449741
1183,63.569913967943606
1184,62.2934187695035
1185,59.430873258546555
1186,53.58939718078837
1187,52.50481289875779
1188,51.24291350124377
1189,51.38110304967745
1190,52.73313875195775
1191,55.36702719179163
1192,98.26034562826423
1193,100.41918906485078
1194,100.03600674675559
1195,99.69956588997634
1196,61.22026308076196
1197,61.20745180926048
1198,61.034171288121684
1199,60.90505673535674
1200,60.998344094882405
1201,61.29129725761908
1202,61.241426620693254
1203,61.084524278689905
1204,60.903785110512516
1205,60.82137828874629
1206,62.97063507472648
1207,62.59173833475183
1208,60.283881474354615
1209,53.8222968149228
1210,50.974773014231
1211,49.19012219964033
1212,46.316745963768355
1213,47.038660741028735
1214,49.13595435873586
1215,54.298053738214236
1216,70.18915969215314
1217,72.03361994956533
1218,71.47871472977799
1219,59.1622521181947
1220,59.1934323686963
1221,59.109976801546374
1222,58.85197194460865
1223,58.58077024349869
1224,58.74079279305092
1225,58.92470433988122
1226,59.035952696869394
1227,59.14343838024489
1228,59.4074076220912
1229,59.503367260268774
1230,63.337272868361396
1231,63.4391994497269
1232,61.57166013791907
1233,54.723910573047334
1234,52.488279741312375
1235,50.883078937777924
1236,39.01637819399015
1237,40.257279084335124
1238,42.80690756435611
1239,57.74578358605648
1240,105.12817837440832
1241,108.33141793318414
1242,108.4530048359295
1243,108.22488693085623
1244,108.19221048212299
1245,68.11098901660726
1246,66.09371185681975
1247,65.85565224250486
1248,65.98859570586595
1249,65.9071925198438
1250,65.52253072318136
1251,65.35078749164269
1252,65.17346959682942
1253,64.8260464381942
1254,88.52548082197545
1255,88.33105742293286
1256,86.11584968917218
1257,62.4158156087882
1258,53.872128827637795
1259,51.76705394153364
1260,50.708296316052625
1261,51.35251779439492
1262,53.0635684894935
1263,55.895915499039916
1264,100.6551445631215
1265,102.94080094477229
1266,102.7630268710889
1267,101.901610972756
1268,61.71685406703359
1269,61.777948878250704
1270,61.73780157641608
1271,61.95357681957191
1272,63.14931095346503
1273,64.08089492285652
1274,65.03093357921338
1275,65.42392619903049
1276,76.15255036221407
1277,75.86664503431803
1278,75.07365837512263
1279,73.85538809576411
1280,71.07589361682915
1281,55.70844324866226
1282,52.70243354941531
1283,50.90053509970974
1284,46.76853055968801
1285,47.13264309083531
1286,48.652332186614046
1287,55.144731484252695
1288,70.80198465258322
1289,84.7900727892848
1290,84.54140100549793
1291,84.09252898682404
1292,60.138687627515225
1293,60.14030179197103
1294,60.19907428478458
1295,59.968257479586605
1296,59.74857686519785
1297,59.4620872895927
1298,59.14133697524005
1299,59.0751662796369
1300,59.120583056773995
1301,59.206749027134784
1302,59.247049981739046
1303,58.98188353430869
1304,56.79257604404126
1305,53.02165230505959
1306,-18.65401758598682
1307,-20.737237747979634
1308,-21.593644199673154
1309,-20.83937949345589
1310,-18.461261863521734
1311,-14.956845657289108
1312,95.70955458853233
1313,98.2090722246051
1314,98.37834979168079
1315,98.26989565321239
1316,60.68859523967001
1317,60.447293499658755
1318,60.476272981103065
1319,60.47727103877961
1320,60.531973208803805
1321,60.7146517866523
1322,60.907828987070104
1323,61.103862921203266
1324,61.224574046941484
1325,59.97870586573582
1326,59.85225733630465
1327,59.412672668177414
1328,56.802404158000506
1329,-15.42288049935282
1330,-18.775159838527806
1331,-20.398670995061202
1332,-20.2455408686894
1333,-18.9141335323207
1334,-15.977296850231497
1335,-12.34501563222419
1336,103.25369396119461
1337,106.25710766431582
1338,106.51026254077166
1339,105.90981433719881
1340,105.50384332384775
1341,69.95426067717248
1342,70.02063670402919
1343,64.45146069774974
1344,64.60504341206973
1345,64.79510242198265
1346,64.92983440292073
1347,64.8598732548961
1348,64.60501075853202
1349,64.40716307038083
1350,103.33508485576475
1351,103.14744905983872
1352,101.00350418830895
1353,63.25180068026946
1354,56.2617332090077
1355,54.57524908399627
1356,54.46860608670245
1357,55.53755166720502
1358,57.45216632851008
