DADischarge,DACharge,IDDischarge,IDCharge,SOC,DA_Prices,ID_Prices
0.0244140625,0.0,0.0,0.0,0.048828125,297.3771144278607,277.46785350500227
0.01220703125,0.0,0.01220703125,0.0,0.0244140625,297.3771144278607,277.29636526518925
0.0,0.0,0.0,0.0,0.0,140.78717948717943,130.03268951302363
0.0,0.0,0.0,0.0,0.0,103.3,94.87043858217183
0.0,0.0,0.0,0.0,0.0,103.3,94.76391932759186
0.0,0.0,0.0,0.0,0.0,103.3,94.40288028248833
0.0,0.0,0.0,0.0,0.0,103.3,94.15798379593372
0.0,0.0,0.0,0.0,0.0,103.3,94.11897527451832
0.0,0.0,0.0,22.22222222222222,0.0,103.3,93.93767204506493
0.0,0.0,0.0,100.0,20.0,103.3,93.45760302804905
0.0,0.0,0.0,100.0,110.0,103.3,93.00779226247599
100.0,0.0,0.0,0.0,200.0,131.2,118.80773300598038
50.0,0.0,0.0,0.0,100.0,131.2,118.32662784198415
25.0,0.0,0.0,0.0,50.0,131.2,117.65290223046848
12.5,0.0,12.5,0.0,25.0,131.2,116.87413168452385
0.0,0.0,0.0,0.0,0.0,103.3,88.94763797054195
0.0,0.0,0.0,100.0,0.0,103.3,87.59071316552856
0.0,0.0,0.0,100.0,90.0,103.3,87.23650629968124
0.0,0.0,0.0,22.22222222222222,180.0,103.3,88.08284357600951
0.0,0.0,0.0,0.0,200.0,103.3,89.42143272358818
100.0,0.0,0.0,0.0,200.0,123.96666666666665,110.47121777687659
50.0,0.0,0.0,0.0,100.0,123.96666666666665,111.4114624121048
25.0,0.0,0.0,0.0,50.0,123.96666666666667,111.72636097809966
12.5,0.0,0.0,0.0,25.0,123.96666666666667,112.14268965933924
6.25,0.0,0.0,0.0,12.5,123.96666666666667,112.46118494735644
3.125,0.0,0.0,0.0,6.25,123.96666666666667,112.66003065956662
0.0,0.0,0.0,100.0,3.125,103.3,93.89937938497599
0.0,0.0,0.0,100.0,93.125,103.3,94.5016593187126
0.0,0.0,0.0,0.0,183.125,103.3,94.8835043956112
0.0,0.0,0.0,0.0,183.125,103.3,95.050602209892
0.0,0.0,0.0,0.0,183.125,103.3,95.11498748675831
0.0,0.0,0.0,18.75,183.125,103.3,94.86062079400126
0.0,0.0,0.0,0.0,200.0,103.3,95.04124125319555
0.0,0.0,0.0,0.0,200.0,103.3,94.96080315678773
0.0,0.0,0.0,0.0,200.0,103.3,94.89873601384117
0.0,0.0,0.0,0.0,200.0,105.31538461538453,96.81307163399269
100.0,0.0,0.0,0.0,200.0,153.7666666666667,142.44223852294493
50.0,0.0,0.0,0.0,100.0,153.7666666666667,142.26209314135596
25.0,0.0,25.0,0.0,50.0,153.7666666666667,141.12021080750972
0.0,0.0,0.0,0.0,0.0,135.88461538461533,122.8692681269209
0.0,0.0,0.0,0.0,0.0,103.3,90.80875859201205
0.0,0.0,0.0,100.0,0.0,103.3,89.98936130460204
0.0,0.0,0.0,100.0,90.0,103.3,90.0423957636095
0.0,0.0,0.0,22.22222222222222,180.0,103.3,90.69217981898731
100.0,0.0,0.0,0.0,200.0,115.7,103.47785799234568
50.0,0.0,0.0,0.0,100.0,115.7,103.75575882573916
25.0,0.0,0.0,0.0,50.0,115.7,103.71803921658778
12.5,0.0,0.0,0.0,25.0,115.7,103.55884712306673
6.25,0.0,0.0,0.0,12.5,115.7,102.98163881231623
0.0,0.0,0.0,0.0,6.25,103.3,90.83349801935324
3.125,0.0,0.0,0.0,6.25,103.3,90.6030810071723
1.5625,0.0,0.0,0.0,3.125,103.3,90.78986390970618
0.78125,0.0,0.0,0.0,1.5625,103.3,90.54309527126217
0.390625,0.0,0.0,0.0,0.78125,103.3,90.02241728085674
0.1953125,0.0,0.0,0.0,0.390625,103.3,89.7142777945964
0.09765625,0.0,0.0,0.0,0.1953125,103.3,89.36690087027196
0.048828125,0.0,0.0,0.0,0.09765625,103.3,89.24463968531182
0.0244140625,0.0,0.0,0.0,0.048828125,103.3,89.17262400247674
0.01220703125,0.0,0.0,0.0,0.0244140625,103.3,89.04746701502437
0.006103515625,0.0,0.0,0.0,0.01220703125,103.3,89.13648129017312
0.0030517578125,0.0,0.0,0.0,0.006103515625,103.3,89.20351489324048
0.00152587890625,0.0,0.0,0.0,0.0030517578125,103.3,89.15340582809299
0.000762939453125,0.0,0.0,0.0,0.00152587890625,103.3,88.28243292684827
0.0003814697265625,0.0,0.0,0.0,0.000762939453125,103.3,86.82400077829365
0.00019073486328125,0.0,0.0,0.0,0.0003814697265625,103.3,85.61413033674572
9.5367431640625e-05,0.0,0.0,0.0,0.00019073486328125,103.3,85.21320256333286
4.76837158203125e-05,0.0,0.0,0.0,9.5367431640625e-05,103.3,85.45914666372776
2.384185791015625e-05,0.0,0.0,0.0,4.76837158203125e-05,103.3,86.35390974238685
1.1920928955078125e-05,0.0,0.0,0.0,2.384185791015625e-05,103.3,87.78453433197555
5.9604644775390625e-06,0.0,0.0,0.0,1.1920928955078125e-05,103.3,89.07188525538044
2.9802322387695312e-06,0.0,0.0,0.0,5.9604644775390625e-06,103.3,89.28133531098702
1.4901161193847656e-06,0.0,0.0,0.0,2.9802322387695312e-06,103.3,89.26913100117758
7.450580596923828e-07,0.0,0.0,0.0,1.4901161193847656e-06,103.3,89.14131762084894
3.725290298461914e-07,0.0,0.0,0.0,7.450580596923828e-07,103.3,89.02764906467979
1.862645149230957e-07,0.0,0.0,0.0,3.725290298461914e-07,103.3,89.05077118313255
9.313225746154785e-08,0.0,9.313225746154785e-08,0.0,1.862645149230957e-07,103.3,88.70008932962924
0.0,0.0,0.0,0.0,0.0,77.98165137614679,64.04768919821937
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.74250091086604
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.654018682483155
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.590352821747416
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.78956051842779
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.93026108533839
0.0,0.0,0.0,0.0,0.0,77.98165137614679,64.1707554985345
0.0,0.0,0.0,0.0,0.0,77.98165137614679,64.84903693222445
0.0,0.0,0.0,0.0,0.0,77.98165137614679,65.20825536930352
0.0,0.0,0.0,0.0,0.0,77.98165137614679,64.96180467557991
0.0,0.0,0.0,0.0,0.0,77.98165137614679,63.97855480074948
0.0,0.0,0.0,44.44444444444444,0.0,77.98165137614679,63.024503291402546
20.0,0.0,0.0,100.0,40.0,77.98165137614679,62.46545620951283
0.0,0.0,0.0,100.0,110.0,77.98165137614679,62.39986651257921
0.0,0.0,0.0,0.0,200.0,77.98165137614679,63.42232024702815
0.0,0.0,0.0,0.0,200.0,103.3,88.70770175874873
0.0,0.0,0.0,0.0,200.0,103.3,90.86733889527302
0.0,0.0,0.0,0.0,200.0,103.3,92.35852860702896
0.0,0.0,0.0,0.0,200.0,103.3,92.84660533480617
0.0,0.0,0.0,0.0,200.0,103.3,93.19581184982877
0.0,0.0,0.0,0.0,200.0,103.3,93.73175676219415
0.0,0.0,0.0,0.0,200.0,103.3,94.15687856557636
0.0,0.0,0.0,0.0,200.0,103.3,94.5878656945345
0.0,0.0,0.0,0.0,200.0,103.3,94.96961290517918
0.0,0.0,0.0,0.0,200.0,103.3,95.15240654872989
0.0,0.0,0.0,0.0,200.0,103.3,95.19544383167005
0.0,0.0,0.0,0.0,200.0,103.3,95.2630353788136
0.0,0.0,0.0,0.0,200.0,103.3,95.29774386378206
0.0,0.0,0.0,0.0,200.0,103.3,95.3801546720828
0.0,0.0,0.0,0.0,200.0,103.3,95.49939224484285
0.0,0.0,0.0,0.0,200.0,103.3,95.62579885233747
0.0,0.0,0.0,0.0,200.0,103.3,95.7276125362817
100.0,0.0,0.0,0.0,200.0,297.3771144278607,278.22761419083315
50.0,0.0,0.0,0.0,100.0,297.3771144278607,278.0606762301594
25.0,0.0,0.0,0.0,50.0,297.3771144278607,277.19773927914173
12.5,0.0,0.0,0.0,25.0,297.3771144278607,275.83440243867665
6.25,0.0,0.0,0.0,12.5,297.3771144278607,274.84512619467193
3.125,0.0,0.0,0.0,6.25,297.3771144278607,274.7065814079764
1.5625,0.0,0.0,0.0,3.125,297.3771144278607,275.0607214231874
0.78125,0.0,0.0,0.0,1.5625,297.3771144278607,275.8499156566737
0.390625,0.0,0.0,0.0,0.78125,297.3771144278607,276.85414647127084
0.1953125,0.0,0.0,0.0,0.390625,297.3771144278607,277.4739741263194
0.09765625,0.0,0.0,0.0,0.1953125,297.3771144278607,277.4659081904075
0.048828125,0.0,0.0,0.0,0.09765625,297.3771144278607,277.2024575971984
0.0244140625,0.0,0.0,0.0,0.048828125,297.3771144278607,276.75280023204937
0.01220703125,0.0,0.01220703125,0.0,0.0244140625,297.3771144278607,276.3894247668594
0.0,0.0,0.0,0.0,0.0,103.3,93.49090571313283
0.0,0.0,0.0,0.0,0.0,103.3,93.21298267425216
0.0,0.0,0.0,0.0,0.0,103.3,92.97565757187563
0.0,0.0,0.0,0.0,0.0,103.3,92.713947863896
0.0,0.0,0.0,0.0,0.0,103.3,92.55575739912405
0.0,0.0,0.0,0.0,0.0,103.3,92.50756264337096
0.0,0.0,0.0,0.0,0.0,103.3,92.33220301310635
0.0,0.0,0.0,0.0,0.0,103.3,91.56785145798666
0.0,0.0,0.0,0.0,0.0,103.3,90.96042512273111
0.0,0.0,0.0,0.0,0.0,103.3,90.96232196908976
0.0,0.0,0.0,0.0,0.0,103.3,90.88939372111058
0.0,0.0,0.0,0.0,0.0,103.3,89.8364843833284
0.0,0.0,0.0,0.0,0.0,103.3,88.54465269092121
0.0,0.0,0.0,0.0,0.0,103.3,87.85444212317404
0.0,0.0,0.0,0.0,0.0,103.3,87.11176868773786
0.0,0.0,0.0,0.0,0.0,103.3,85.75041755278167
0.0,0.0,0.0,0.0,0.0,103.3,86.04671605460547
0.0,0.0,0.0,0.0,0.0,103.3,86.76279429889674
0.0,0.0,0.0,0.0,0.0,103.3,87.45947087676318
0.0,0.0,0.0,0.0,0.0,103.3,87.96514719586911
0.0,0.0,0.0,0.0,0.0,103.3,88.08005746414459
0.0,0.0,0.0,0.0,0.0,103.3,88.14762925556279
0.0,0.0,0.0,0.0,0.0,103.3,88.24588065032968
