Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,7.420473884827608,53.50755635389568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,4.0,9.449,24.570607651564842,0.0,4.0,0.0,45.879422587158444,0.6802134320637008,0.4221952876393404,0.0
1,0.0,20.551270401452896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,24.570607651564842,9.449,0.0,0.0,0.0,9.449,44.335270401452895,0.8147301238713858,0.4137306857235885,0.0
2,0.0,72.39916250639297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,24.570607651564842,0.0,58.628931484483644,9.449,24.570607651564842,0.0,43.22683867347417,0.5243174601898524,0.5712573573173182,0.005228626424586285
3,0.0,36.87736954733241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,42.399369547332405,0.5957952738320615,0.43816585838231625,0.0
4,0.0,27.64235458237811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,41.97735458237811,0.6099338241523898,0.4567531611249954,0.0145634671976274
5,0.0,27.982136590697202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,42.3171365906972,0.6452911409564075,0.6211543097091933,0.008980979376356273
6,0.0,27.610089568142776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,41.94508956814278,0.42938335110616177,0.5430587432731799,0.0
7,0.0,28.290224646979794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,42.625224646979795,0.43857807806154847,0.49743651119124804,0.0
8,0.0,29.047738653761755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,43.382738653761756,0.4829826082728211,0.5545324440308923,0.0
9,0.0,31.295153937357973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,45.630153937357974,0.32137266483010407,0.5641914036077403,0.04017315749487049
10,0.0,33.98742667386271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,48.32242667386271,0.3634530610393018,0.4868505077639522,0.09840674346940878
11,0.0,36.865580156094936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,51.20058015609494,0.4131503170741034,0.6265454249241287,0.12118646775188013
12,0.0,38.00170840071815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,52.33670840071815,0.4516355508395787,0.6207127717888415,0.10927140307833136
13,0.0,37.34812771412792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,51.68312771412792,0.41795967449884397,0.4227935187861898,0.08415371626486164
14,0.0,36.9515250170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,51.286525017022704,0.4114954206095404,0.5435716640271326,0.06996763255976461
15,0.0,45.81906145701342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,51.34106145701342,0.3497326257222225,0.5009054404917856,0.017802794733797304
16,0.0,48.022219420198326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,53.544219420198324,0.46774273216806905,0.4964095255684433,0.0
17,0.0,51.72184587548434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,57.24384587548434,0.4342563252266395,0.5619371094957464,0.0
18,0.0,42.99907370290352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,58.628931484483644,9.449,0.0,0.0,0.0,0.0,57.334073702903524,0.3994031317903354,0.41827947393105475,0.0
19,0.0,50.57715169787829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,56.09915169787829,0.4010473813764582,0.5010163604037959,0.0
20,0.0,48.23979411796231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,0.0,53.76179411796231,0.6377285390637176,0.46043880830429335,0.0
21,0.0,36.5947744322631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,9.449,0.0,0.0,0.0,9.449,51.5657744322631,0.4769778407631283,0.388586032190447,0.0
22,0.0,39.93136551157829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.628931484483644,0.0,0.0,9.449,13.865639721183094,0.0,49.870005232761386,0.6155276783773513,0.3150738979087204,0.0
23,0.0,41.37048692792828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,44.76329176330054,9.449,0.0,0.0,0.0,0.0,46.89248692792828,0.4387716184620694,0.42270311053953746,0.02439120816191366
24,0.0,52.59596090748606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,44.76329176330054,9.449,23.72080527935298,0.0,0.0,9.449,43.846155628133076,0.48300561927191,0.41500244745127224,0.010667506166718847
25,0.0,35.5987311019288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,68.48409704265353,0.0,0.0,9.449,10.675957316407178,0.0,42.34768841833598,0.45272283443198863,0.2808877388787745,0.012816283446301776
26,0.0,27.971286408918942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,57.80813972624635,9.449,0.0,0.0,0.0,0.0,42.30628640891894,0.42846028447243384,0.27721675546204516,0.0
27,0.0,28.332768780794538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,57.80813972624635,9.449,0.0,0.0,0.0,0.0,42.66776878079454,0.5336287811979333,0.4263287367156684,0.008514386656776987
28,0.0,39.491692293693355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,57.80813972624635,9.449,0.0,0.0,0.0,0.0,45.01369229369335,0.607709259796001,0.3821997060936292,0.0
29,0.0,42.9657491804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,57.80813972624635,9.449,0.0,0.0,0.0,0.0,48.4877491804314,0.6827950178909141,0.37402921263232847,0.0050126469900284056
30,0.0,40.17402900516486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,57.80813972624635,9.449,0.0,0.0,0.0,0.0,54.50902900516486,0.6732378712977709,0.5683414116569936,0.0
31,0.0,54.51348343458994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,57.80813972624635,9.449,0.0,0.0,0.0,0.0,60.03548343458994,0.7210767054077852,0.5470322302345991,0.007045657763136106
32,0.0,58.49121718071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,57.80813972624635,9.449,0.0,0.0,0.0,0.0,64.01321718071864,0.7076347242832854,0.4966731451380376,0.007235314164602654
33,0.0,60.860827839367516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,57.80813972624635,9.449,0.21784829336096578,0.0,0.0,0.0,66.16497954600655,0.7284123812971895,0.4802154399588718,0.01995016017092987
34,0.0,58.244009465339204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.02598801960731,9.449,0.0,0.0,0.0,4.201242380255632,67.96725184559483,0.5109407007726735,0.5093126413887376,0.017755799762885348
35,0.0,63.02055325085599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.02598801960731,5.247757619744368,0.0,4.201242380255632,0.0,5.247757619744368,69.58906849034473,0.5087980174360086,0.4972565076782535,0.051148280608332826
36,0.0,56.61376130071974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,58.02598801960731,4.201242380255632,0.0,5.247757619744368,13.089672635690583,0.0,69.97767631666596,0.418365062838914,0.44670444448286056,0.038213349374558975
37,8.03938859266762,55.17186752775186,0.0,0.0,0.0,0.0,0.0,0.0,6.009477251663384,0.0,0.0,0.0,44.93631538391673,9.449,0.0,0.0,0.0,0.0,69.22073337208286,0.4523757425727212,0.4353273456634482,0.037422069464642965
38,0.0,49.8750189126646,0.0,0.0,0.0,0.0,0.0,0.0,3.9805182526827654,5.112,0.41,8.813,44.93631538391673,9.449,0.0,0.0,0.0,0.0,68.19053716534737,0.4414122813186125,0.4739651602846397,0.02478738571078587
39,14.434253605221095,46.54863168393287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,44.93631538391673,9.449,0.0,0.0,2.099100908164857,0.0,68.60398619731882,0.500279285293469,0.3672866840158907,0.01804178042850759
40,0.0,55.822275378206044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,42.83721447575187,9.449,0.0,0.0,0.0,0.0,70.15727537820605,0.4096574367266774,0.49417259984100315,0.002379620934328103
41,8.40287597863609,57.982560407120054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83721447575187,9.449,0.0,0.0,0.0,5.998696036887331,72.38413242264348,0.5047636507067549,0.45750479814926526,0.005251141023015108
42,0.0,69.06246208621565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,42.83721447575187,3.4503039631126686,0.0,5.998696036887331,0.0,3.4503039631126686,72.03607001244099,0.6519558279186892,0.5449295021570908,0.0
43,0.0,63.76264138739707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,0.0,42.83721447575187,5.998696036887331,0.0,3.4503039631126686,4.080522050507454,0.0,69.91485947479185,0.7072057148609091,0.5031118697170003,0.012104041353422794
