1.316207221480358101e+02,-5.239336413383847812e+00,6.784287110381865205e+01,1.870840337848103729e+01
1.306553464314408473e+02,-4.551167526327563273e+00,6.857273869174515823e+01,-3.763735050651482172e+00
9.470156866577821120e+01,-5.376739692740020615e+00,6.915489487846336658e+01,-5.077377669656380377e+00
9.409941554847905820e+01,-6.428413593192183306e+00,6.805510861177546644e+01,-4.938720454382076852e+00
9.429726160054684669e+01,-3.454454416078316825e+00,6.856634517011910646e+01,-3.498557542253621033e+00
9.308169046836897564e+01,-2.456049146548243023e+00,7.096095444426305221e+01,-3.999178459167070265e+00
9.255530069315071273e+01,-3.978347602860286880e+00,7.002589906354599236e+01,-3.041850856605277542e+00
9.215111070126515358e+01,-4.588716505955408032e+00,7.187852848803822781e+01,-1.634387243114946431e+00
9.198899490712653915e+01,-2.502888791490473164e+00,7.104789405601106012e+01,-7.724177887844588808e-01
9.129618422559148883e+01,-2.500799217014784581e+00,7.149359793915922978e+01,-1.816383058112641891e+00
9.136853882563346474e+01,-3.157222560136772938e+00,7.126560936882478359e+01,-1.869495074985038086e+00
9.042245646774347279e+01,-4.547238083507389561e+00,9.189663590416706995e+01,-2.439499052951918934e+00
8.978578080935274386e+01,-2.059255105820327447e+00,9.167224562133020527e+01,-4.396674457608570563e+00
9.051728174587175602e+01,-4.979934091340565416e+00,9.227108271791195193e+01,-2.649293275388300728e+00
8.972913940587815773e+01,-6.256423299586686859e+00,9.174268755400844100e+01,-3.386510462669557242e+00
8.947154674999083568e+01,-4.428932680299904057e+00,9.062435151326077687e+01,-5.274998104080970585e+00
8.891780481508280332e+01,-7.714822288691790320e+00,8.729897971682983382e+01,-6.748786263435850863e+00
8.757792071833122804e+01,-5.723687756740575061e+00,8.764604496273798873e+01,-7.647608723770623840e+00
8.623583470801162321e+01,-8.044334138534432910e+00,8.709536875269449752e+01,-5.781304663214281270e+00
8.866425976085439231e+01,-4.548065895691237870e+00,8.835755955325053890e+01,-5.526042692614630880e+00
8.882147294685958627e+01,-4.842055071165017210e+00,8.945813244728643099e+01,-4.075180276928023204e+00
9.095209900527980551e+01,-5.429538903653940984e+00,9.142962480886919252e+01,-6.925138247217169640e-01
9.114510166487835363e+01,-2.027744849410492378e+00,8.992738545078286450e+01,-1.527345933217636009e+00
9.053180751841684071e+01,-2.563195755954501998e+00,8.948117512406679452e+01,-1.183349827309812641e+00
9.016324583483351773e+01,-2.195653878332454401e+00,8.832492652903206931e+01,5.620535165367013253e-02
8.965860096260499290e+01,-3.343090827654690678e+00,8.998883530557961308e+01,-1.194818369699232941e+00
9.146312374289492197e+01,-1.959264702375074663e+00,8.938274791764979454e+01,-1.846905476011167835e+00
9.096526098679406402e+01,-3.246538710806227801e+00,1.775512651580225665e+01,-9.307182238896416493e-01
8.930145516550538787e+01,-1.030573252011055096e+00,2.057430191314590928e+01,-1.506108527055596280e+00
9.073212361983405572e+01,-1.565584439713421983e+00,-1.659831369152636071e+00,-2.024784167415624836e+00
9.110623081776175525e+01,-7.191061855094107447e-01,-1.610832459797869820e+00,-9.571081032353765394e-01
9.121309266579149266e+01,-1.682270074387079095e+00,-2.078053739232207597e+00,-1.394511452102715987e+00
9.126708139300473022e+01,2.165095511467448830e+01,-3.865425694398247014e+00,-2.984467981541943704e+00
9.061636841409226406e+01,2.164474149717563733e+01,-3.749486073418527798e+00,-2.348915217452113069e+00
9.012405973652732882e+01,2.231289017370069061e+01,-3.150529886342920527e+00,-2.156333489173607454e+00
9.055364888574933957e+01,9.261371049782718501e+01,-3.118566957694289599e+00,-3.913311565438317152e-01
9.175865902321848466e+01,9.187846764448698877e+01,-4.194676571127619269e+00,-1.787757006942993332e+00
9.002077623895441150e+01,9.112571205920845330e+01,-4.432834483007571436e+00,2.098665100313430898e+01
8.947793520363656228e+01,9.204212574523303658e+01,-5.156660499208507886e+00,7.091273127199954729e+01
8.994353524275939549e+01,9.167561582104472961e+01,-4.866721894266172299e+00,6.983521205766426476e+01
8.858123356361515732e+01,9.149332417760855662e+01,-1.139440676257402529e+00,6.848134412191345177e+01
8.828656501345889751e+01,9.101091061168018825e+01,-3.095900945051967668e+00,6.990986814014176787e+01
8.800756399001220132e+01,9.018849656002946347e+01,-4.586397211126525875e+00,6.922072553531135952e+01
8.852584457028643783e+01,8.918239897635966429e+01,-7.056829456742764961e+00,6.965542122242040080e+01
8.987626215309329325e+01,8.649331390648791285e+01,-2.583740515464170606e+00,9.133268887984692697e+01
8.847390887958366079e+01,8.770146668833254466e+01,-4.103947346880115532e+00,9.266356344731238437e+01
9.014540098324324902e+01,8.939867878278155899e+01,-4.235365554207445093e+00,9.297570841953944409e+01
9.012759815071068203e+01,8.905009725217777827e+01,-4.858131408652766936e+00,9.429391436451108177e+01
8.954900561888923960e+01,8.811872937171115439e+01,-5.160195559133319954e+00,9.397362086154356575e+01
8.777786065526062487e+01,8.906761360714585862e+01,-4.883037372818690436e+00,9.379486778824224302e+01
9.073700513894038977e+01,8.709589640537303978e+01,-2.404186655956478624e+00,9.370779259913537373e+01
8.868431999891592454e+01,8.912066308678893733e+01,-5.572017096907105227e+00,9.381666320467610376e+01
8.963330897707658096e+01,6.750529257615504264e+01,-3.500136453841132145e+00,9.237300348595732657e+01
8.788441056923869610e+01,6.729919239158643052e+01,-3.484693620789276913e+00,9.275029289815076083e+01
8.963146578516111163e+01,-3.089995687289974757e+00,-3.430459432771593598e+00,9.118854688430820943e+01
8.806967774014366057e+01,-2.630337919164722926e+00,-1.278095703311075582e+00,9.092442218776454865e+01
8.845807240458952947e+01,-1.688769099106498084e+00,-3.917090222767885876e+00,9.084188472942214787e+01
9.101718117354121773e+01,-3.111914296864486840e+00,-1.434447349952657547e+00,9.076419042981336816e+01
9.011005447580689065e+01,-3.255608388210270654e+00,-1.905162142699473149e+00,9.037717960973510856e+01
9.129870295613322639e+01,-3.508638491255831049e+00,-1.476397986235202353e+00,6.935025823349401719e+01
8.927353866177617192e+01,-3.777882068930752180e+00,-1.672930895327910061e+00,6.809093399575810679e+01
9.074473283445026084e+01,-2.712324530564361513e+00,-2.674804118513836926e+00,6.874620656588048462e+01
8.839722398912093126e+01,-1.298532284993701769e+00,-2.247161410659674896e+00,6.898274334577801881e+01
9.010117162456749895e+01,-5.223676395731041033e+00,-2.233123843721632529e+00,6.744677299197873310e+01
8.977878772643151706e+01,-6.569489136201940305e+00,-3.244948946406102763e+00,6.875787456899897165e+01
8.751069739444078266e+01,-5.689193140805906879e+00,-4.317231577214292848e+00,6.662488567728047428e+01
8.769062470270711174e+01,-7.836272107026280409e+00,9.032977735446947065e+01,6.726422397134646758e+01
8.691186943273336851e+01,-6.426367322260434278e+00,8.970700407718304348e+01,6.611440075522976656e+01
8.860112875652841069e+01,-6.943043294485104155e+00,9.139051345832612583e+01,8.871076460024507071e+01
8.780806287244520547e+01,-5.890343725229893579e+00,9.313033652150144803e+01,8.785256407253358191e+01
9.020915068441603069e+01,-3.287343461544849799e+00,9.374087269334629013e+01,8.974154815783887784e+01
8.998906426214307430e+01,-2.863057817987566978e+00,9.381929949430163163e+01,8.966427293849810098e+01
8.857095722546830530e+01,-4.089330408771292724e+00,9.417494195138763757e+01,8.815929539648989532e+01
8.797924985571545164e+01,-3.110110246599663952e+00,9.380944392913681895e+01,8.866313424807850652e+01
9.269438719048929443e+01,-4.375080041614341830e+00,9.310373929376224567e+01,8.948002670149907090e+01
9.060160464276215464e+01,-1.569421645243176622e+00,9.113153002905586675e+01,6.890403041780456306e+01
9.060515277280212842e+01,-3.981211296082455053e+00,9.139057466160491572e+01,6.897616631610227955e+01
9.107029021161619653e+01,-3.447398337801614421e+00,9.061358932822139423e+01,7.039606869550941326e+01
8.989992121254505264e+01,-4.294304410848321041e+00,7.075627713847231348e+01,6.832627359744546425e+01
8.876043300284163706e+01,-9.332731106321401349e-01,1.978339249226206320e+01,6.912294467295527056e+01
8.967438917215969241e+01,-3.484689176107856223e+00,1.910987561470596674e+01,7.091986983166577829e+01
9.058638955344038379e+01,-2.629490977979167532e+00,1.910738740702518257e+01,6.974275131068111477e+01
9.067350206311311922e+01,2.087590781633515746e+01,1.951899295701062087e+01,6.863870270779680993e+01
9.202181537217749963e+01,7.039092237026906673e+01,-1.346562547193394632e+00,7.081535163028736690e+01
9.119274247570072589e+01,7.164803274840110703e+01,-1.047015704232645117e+00,6.874967679524174002e+01
9.133035523228232933e+01,9.247468047106281119e+01,3.333001193589248956e-01,6.971829346050178344e+01
9.127021791996155287e+01,9.353656709361716537e+01,-1.994365917119336640e+00,9.115672435012537278e+01
9.027991776900977072e+01,9.264464737134963457e+01,-1.795625834821544142e+00,9.035152096949360612e+01
9.103115691497906425e+01,9.172626337393441531e+01,-1.567508812863453338e+00,8.936289056143313303e+01
9.177836616809236148e+01,9.033248855743582340e+01,-5.542587876880159747e+00,8.935288811190280001e+01
9.109323236056916073e+01,8.964809279718922141e+01,-6.367933644756277545e+00,8.920219298226727744e+01
9.246489640139094490e+01,8.961416702077279695e+01,-5.484076962171954506e+00,8.855400079716328321e+01
9.218557117745426410e+01,9.070254171875031091e+01,-3.464178168315800832e+00,8.919550792629379998e+01
9.362301007823130305e+01,9.222821528349163600e+01,1.956679993101835890e+01,9.056993955079649083e+01
9.320062510884035589e+01,9.227962997611133744e+01,1.746542090435089989e+01,8.801599895261536233e+01
9.165075779403051115e+01,8.956119225744049572e+01,1.938285281623659628e+01,9.100343444718380681e+01
9.324227386803072193e+01,8.881954554015310066e+01,1.799632254315877233e+01,9.117973544371136541e+01
9.388774645106137484e+01,8.853366331667257327e+01,1.720326349146102629e+01,8.880697202781750832e+01
9.399772426508316414e+01,6.934505014414558843e+01,1.880435034498541924e+01,8.936427900093957533e+01
9.352550924632093654e+01,6.781166727351720169e+01,1.841647290401002834e+01,9.126648672359905845e+01
9.392063021736095152e+01,2.005228732904702582e+01,2.129114623407969020e+01,9.015411620046045016e+01
9.372044189567996852e+01,2.024137964631334796e+01,2.016743915252044772e+01,8.967847615701302288e+01
9.433685162466296958e+01,1.790529170705085349e+01,2.202409768042915417e+01,9.027291415821576948e+01
9.436708854332279373e+01,-5.016545624385806423e-01,2.280832733303626725e+01,8.978629990762614455e+01
9.431143186318459470e+01,-2.831324287179065369e+00,2.039362244343486097e+01,9.053274861407140861e+01
9.403983751692324233e+01,-2.580891350923792515e+00,2.083891202307236412e+01,9.234306012070641145e+01
9.445289134381205542e+01,-2.839635607309518583e+00,2.054832460827385177e+01,9.258182119182625058e+01
9.438145131359522111e+01,-3.790724862925330285e+00,1.757555017517957552e+01,9.206021896511607849e+01
9.447952405541951748e+01,-6.157220149353687333e+00,1.896553521753046923e+01,9.063108799216755074e+01
9.479952774965526885e+01,-3.070460544906383316e+00,1.946844148144293740e+01,9.159067188573949636e+01
9.431070795988730993e+01,-3.392810165737211836e+00,2.003822518803560371e+01,9.276966795184574721e+01
9.476315554465197977e+01,-2.919406899414600964e+00,1.930790540136332467e+01,9.144858129787729695e+01
9.435382702270290167e+01,-5.900226115653341097e+00,1.940061794425771780e+01,9.028088859709717440e+01
9.395528266872899792e+01,-2.376273885211843684e+00,1.658272432549182795e+01,9.121969605677099935e+01
9.401231622351903638e+01,-5.475834936301366085e+00,1.568560081156151753e+01,9.147421068540205624e+01
9.417814468122887206e+01,1.642278019416438894e+01,1.610638378261355541e+01,9.090220960655543081e+01
9.443333894660044336e+01,1.886936397772528551e+01,1.764844588232825728e+01,9.115472643661772167e+01
9.478309202639779585e+01,1.782055220388499706e+01,1.801975449414187480e+01,9.248032816998936312e+01
9.506768108592463307e+01,1.834913124372186743e+01,1.979157322446584999e+01,9.122468100727397200e+01
9.457508952427856741e+01,6.987266732939619374e+01,1.910240041869501937e+01,9.109186179524154170e+01
9.496360677694177355e+01,6.952678470040729053e+01,1.814443559946451856e+01,8.980136233220703446e+01
9.495708605299245164e+01,7.021146006129012562e+01,-2.689269027287394476e+00,9.081339693168040128e+01
9.462430588513788621e+01,6.963922930739772710e+01,-3.278130995064255426e+00,9.046147108088536015e+01
9.459261921534042017e+01,7.013000823495417535e+01,-1.042206906507550102e+00,8.967219454134132661e+01
9.478411092399863946e+01,7.062066499870790892e+01,-1.517590669798925207e+00,8.948061890160165888e+01
9.511675772918303551e+01,7.093220779717130142e+01,-3.193230056131972638e+00,9.081792296642339579e+01
9.493428364713678036e+01,6.985534440181598370e+01,-6.172057249601644813e+00,9.032245424541521572e+01
9.467747623870424434e+01,6.980570807278941459e+01,-2.817498031708599804e+00,9.040885663787763349e+01
9.468576283859833609e+01,9.163324191954502851e+01,-3.586782262804778743e+00,6.911159555461340176e+01
9.491859457173339365e+01,9.122249969280326809e+01,-3.328094395960768281e+00,6.883881527139023149e+01
9.495410445964427026e+01,9.326759251796555361e+01,2.029376451167819795e+01,6.926599227929624192e+01
9.471723234987805995e+01,9.015988786469425520e+01,1.778880830418451708e+01,6.897168466579540791e+01
9.476029312131976212e+01,9.100275424640963706e+01,8.896768255219252808e+01,9.190653673669295642e+01
1.313575560017403063e+02,9.048502757312343192e+01,8.712113100718377723e+01,8.987836495092102496e+01
1.311886801574214871e+02,9.030868916825677672e+01,8.731145700574118962e+01,9.174029660550317544e+01
1.305794295154575195e+02,9.014381335368771886e+01,8.597935180322603799e+01,8.949392135114879920e+01
1.304707999737568116e+02,9.003951123973654092e+01,8.606548419862068044e+01,8.916994401624951649e+01
1.305191732183088504e+02,8.790275446818878891e+01,8.797748286059426448e+01,8.707679052307659617e+01
1.305299112312442844e+02,8.737723628120905062e+01,8.792410042444552687e+01,8.610561886997538750e+01
1.304892309610712573e+02,8.474138163539934965e+01,8.668525547170260381e+01,8.697930526981309640e+01
1.307383665749530905e+02,8.597157320626706678e+01,8.939469659875155116e+01,8.673765639301537078e+01
1.309880523815490960e+02,8.834118497809834025e+01,8.867431056134405765e+01,8.990833729704775124e+01
1.310506393486040224e+02,8.710662763596430125e+01,9.013034278246681197e+01,8.957175344645784776e+01
1.312613335007247031e+02,8.674363042177107275e+01,8.993846241732470048e+01,9.087762876329961159e+01
1.312835534737650676e+02,8.821704935123723601e+01,8.755004379938655745e+01,8.976885369813274451e+01
1.312598563570636259e+02,1.639504998629835697e+01,8.796876874438656557e+01,9.036140137974685160e+01
1.314858196704045383e+02,1.606197604869366913e+01,8.923487636603259432e+01,9.077196579078524508e+01
1.313952553240617362e+02,1.744688945423622428e+01,8.805882716155238654e+01,9.125891544842882297e+01
1.317923489729350024e+02,1.841940825418651784e+01,6.781042966361160040e+01,9.177529327939741677e+01
9.496593481965626893e+01,1.930202626835581725e+01,1.812907297421291020e+01,9.148300893488973884e+01
9.522549771604509772e+01,1.982942016213808500e+01,1.916232693792762376e+01,9.283756671370390734e+01
9.538415287609781501e+01,1.925955768473957974e+01,1.994942506405148208e+01,9.296624405642337763e+01
9.533113462160207519e+01,2.038796940183045692e+01,1.800238817539186442e+01,9.289252516686404704e+01
9.538014262710144919e+01,1.919680503737706800e+01,2.048524814547945283e+01,9.324894968600463585e+01
9.541102012776177332e+01,1.898041322308410983e+01,1.898574435642735025e+01,9.366208043142478346e+01
9.542940165847245737e+01,1.947599926164348361e+01,6.815781704919488959e+01,9.325028150246545522e+01
1.320468977921034934e+02,1.891914196916924951e+01,6.907856302155576600e+01,9.362527041785973836e+01
1.320567360957059577e+02,1.636705885551822348e+01,8.849099070335377348e+01,9.403391210570657677e+01
1.321437402292356182e+02,6.634215778475376624e+01,9.045876563587653152e+01,9.384182057332562010e+01
1.316206297505839018e+02,8.773537642351705301e+01,8.985844675234521617e+01,9.318700214639409296e+01
1.311580890096853693e+02,8.618211312820386638e+01,8.812539009133325862e+01,9.092548893758535655e+01
1.307792701231660430e+02,8.619711956467365610e+01,8.760086778685392517e+01,8.901200890113895525e+01
1.305574507465987608e+02,8.662464722236680359e+01,8.895087710077389431e+01,8.889408806274606434e+01
1.306727596606880297e+02,8.708840687558884497e+01,8.956872047747108923e+01,9.007460066977125734e+01
1.312339147309419616e+02,8.898355950955911453e+01,9.069125390946676646e+01,9.181080298682226726e+01
1.318473753301382203e+02,9.011893299873864294e+01,9.222032052502758859e+01,9.315807770324175863e+01
1.323877513255919212e+02,9.127489909200096463e+01,9.285133701884366531e+01,9.430841891278454625e+01
1.324079151576002289e+02,9.013168784167137915e+01,9.242620780473792763e+01,9.451909911337264703e+01
1.323796860809908367e+02,9.201003608494332298e+01,9.128774190464378080e+01,9.457444421182393057e+01
1.324236707427825195e+02,9.110494413557449889e+01,9.248566526003226329e+01,9.418944394746814908e+01
1.323255215970653751e+02,9.238071804412948040e+01,9.109505425203526841e+01,9.436832643802451059e+01
1.323015594179599077e+02,9.235128349430034689e+01,9.067331979563995503e+01,9.331829997287570677e+01
1.320133728872783081e+02,9.276443344434822791e+01,9.180619084704066779e+01,9.468790420981284228e+01
1.319556649267382511e+02,9.299223844964913610e+01,9.142638344620276314e+01,9.442048862436682555e+01
9.505982157946218081e+01,9.396813678710036299e+01,9.098018815247729663e+01,9.475281932431818177e+01
9.429120908155447012e+01,9.447495444521797481e+01,9.008196114281577138e+01,9.495183054410026102e+01
9.409035087735726677e+01,9.459049734123517794e+01,9.235932750943099734e+01,9.498404896686025722e+01
9.421431391686300572e+01,9.499419552094659025e+01,9.082637634896806844e+01,9.471485344300118925e+01
9.307346143597395383e+01,9.531390805482922701e+01,9.128447754998073549e+01,9.451136893846515363e+01
9.236859301297047864e+01,9.518115545385585108e+01,9.055513479644008612e+01,9.470673333486412560e+01
9.250375242156533773e+01,1.319420855690554220e+02,9.259240149296228140e+01,9.442485367635099180e+01
9.249926724197784722e+01,1.319000162157145439e+02,9.167647639485419120e+01,1.312339156799185389e+02
9.189418857829313936e+01,1.318241450999023812e+02,9.199560989255823529e+01,1.311304876039184251e+02
8.972468975825411519e+01,1.313119798510796272e+02,8.952866707955550396e+01,1.293893366999477905e+02
9.033410611853356897e+01,1.299056385437780818e+02,8.938762519959497865e+01,1.282100459121500080e+02
8.746612749024828304e+01,1.290987705994959924e+02,8.838297890917694133e+01,1.271174486369076675e+02
8.825481765402406609e+01,1.293737463120056930e+02,8.740274477159601929e+01,1.269230731483035299e+02
8.672165614254541310e+01,1.297248270176000062e+02,8.647466452461108588e+01,1.272273938528119572e+02
8.775053625522204470e+01,1.302451421598536569e+02,8.598936349109305866e+01,1.289112653749966455e+02
9.082451268120404109e+01,1.312299775035665732e+02,9.005145378610986029e+01,1.298656391649418822e+02
9.190916878358569875e+01,1.317434127433682249e+02,8.874087442748025012e+01,1.311260655709726279e+02
9.091676639506390245e+01,1.318139187299873640e+02,8.675837731254708274e+01,1.311429464908438831e+02
9.242244407836780340e+01,1.317638393842183291e+02,8.867507158789912580e+01,1.308900525443289098e+02
9.235854742167522602e+01,1.313300282123060754e+02,8.896516798246648250e+01,1.312239776453393461e+02
9.225718693593964304e+01,1.312780737681655410e+02,1.956737438539686735e+01,1.315580505727952527e+02
9.329067829918474786e+01,1.312690269424286953e+02,2.059809751624812790e+01,1.315980439856967621e+02
9.285178934299938192e+01,1.312033869954986471e+02,-9.331721458132901104e-01,1.318226879483715663e+02
9.184517996162657028e+01,9.463929714948730521e+01,-2.736668839091461081e+00,9.528308299572283602e+01
8.974205678821145682e+01,9.493298484558951600e+01,-1.367274764956621702e+00,9.546436359579882946e+01
8.872316668088897984e+01,9.468127228925999361e+01,-1.278766289119836141e+00,9.492637367481233923e+01
8.977460983592355603e+01,9.427082027463524128e+01,-2.701545618076534261e+00,9.506318154517336438e+01
8.922164727481303714e+01,9.353423026032849918e+01,-2.834075388769268677e+00,9.476509762236406686e+01
8.949487103226120155e+01,9.330375629957582362e+01,-2.311660727065308230e+00,9.444471134458790118e+01
8.897480441991196187e+01,9.232259110804585589e+01,-3.198319069375206603e+00,9.343638316408744515e+01
8.751963022786505064e+01,9.229584461092338188e+01,6.785567039150659241e+01,9.337050496014644807e+01
8.888933461673555314e+01,9.226395393669979228e+01,6.745633272707360106e+01,9.281791851653876790e+01
8.884192116686205054e+01,9.087536554786197485e+01,6.780969068984349235e+01,9.235096459041881189e+01
8.821930218333349671e+01,9.155408305556798609e+01,8.842068127430324864e+01,9.219105933049689838e+01
8.705378444474129651e+01,8.825268921980531900e+01,8.913264454112109547e+01,8.991024843176195702e+01
8.590766073370424749e+01,8.683712157932103537e+01,8.621870802120045596e+01,8.916442202903418490e+01
8.684188387222688732e+01,8.758787975831225481e+01,8.797824106193024818e+01,8.950525467443179650e+01
8.620298602201573601e+01,8.958252500639360960e+01,8.737635123373378576e+01,8.949066710318426487e+01
8.741339423935687591e+01,9.035609453387201029e+01,8.923557420682578822e+01,9.137358780939202063e+01
9.006345624090590718e+01,9.095188553253339592e+01,8.733089529963760356e+01,1.295974545701993179e+02
6.730656150157300033e+01,9.175511972129707772e+01,8.810913689135828974e+01,1.305013154619660156e+02
6.914537375978208900e+01,9.232328177623803356e+01,6.730022371004451998e+01,1.311151652488254342e+02
6.706160519804626574e+01,9.339072691510463642e+01,6.731428298926014975e+01,1.312416284221770013e+02
6.919159518927401109e+01,9.261757023216900109e+01,6.858867883686747291e+01,1.317580138770365181e+02
6.976051202698552345e+01,9.349456603372067320e+01,1.892886763847529963e+01,1.318443288564031093e+02
-1.944671441839017856e+00,9.344906532935830512e+01,1.955130548148863312e+01,1.321153141250764804e+02
-1.387917539205740125e+00,9.444773898101922782e+01,-2.023347175841782253e+00,1.322335692348165708e+02
-1.993720882373101633e+00,9.485475562837372365e+01,-2.042502361424062940e+00,9.554868427194500669e+01
-3.440170186688116694e+00,9.486202325811565572e+01,-2.624554777905727221e+00,9.535710292188834103e+01
-3.523860589661363729e+00,9.509563840292020132e+01,-3.691040866158973532e+00,9.528378103406214450e+01
8.046978231501118461e-01,9.489362779936435288e+01,-1.652826967407680314e+00,9.461904629175350578e+01
-1.114694057431738106e+00,9.470831740480828387e+01,-4.411812175107661105e+00,9.423335282055084861e+01
9.987190171244497705e-03,9.466908131015517824e+01,-6.062991152630468505e+00,9.393209902196973360e+01
2.124497588462342534e+01,9.491914350253006205e+01,-4.860140541473081832e+00,9.401629437336244166e+01
1.977626382223646218e+01,1.310911282711465162e+02,-6.433003335661557465e+00,9.363190396877091359e+01
8.898215895298704936e+01,1.315298274619754864e+02,-2.118531382980223032e+00,9.173641980400894624e+01
8.824831899322610695e+01,1.313055795095127962e+02,-5.369548476853434060e+00,9.194578892985362017e+01
8.961012660230504423e+01,1.301626656883963449e+02,-3.802803854608809431e+00,9.049099408064881800e+01
8.809777809650037739e+01,1.288432142638967832e+02,-3.186611019279281365e+00,8.998394148596048581e+01
8.568913911175607723e+01,1.282763316859604572e+02,-3.344774999054318965e+00,8.874575699489952285e+01
8.830295894390337708e+01,8.993253384949159113e+01,-5.107990758887483551e+00,9.009823723229787618e+01
8.688342674540955102e+01,9.026604028216480913e+01,1.966997383430426893e+01,8.986383419612337775e+01
8.830687829562776869e+01,9.106359261213603418e+01,1.733669656573907503e+01,9.006293542302002209e+01
8.728843736484861893e+01,9.239584450561515894e+01,1.943284389572408699e+01,9.007039763187175652e+01
8.772181561803661509e+01,9.280502739799524647e+01,-1.487128912609192888e+00,9.131531297641632250e+01
6.576085501880183415e+01,9.182566822283543218e+01,-3.827700689448386484e+00,9.066078352472666779e+01
6.666323447901069699e+01,9.304019467237715446e+01,-2.846079227242397813e+00,9.102958289685307136e+01
6.847681743988184166e+01,9.140770918001979339e+01,-1.692908737255000240e+00,9.264924693869852490e+01
6.929622658368434429e+01,9.079000986704824072e+01,-3.891099657012931701e+00,9.142227633646237450e+01
