Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,62.45921397179784,133.9327101539507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,4.0,9.449,159.25221291750546,0.0,4.0,9.449,64.92371120824309,0.6262759214881788,0.480862948513222,0.0
1,0.0,167.39665583779203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,159.25221291750546,0.0,109.5440656470568,9.449,0.0,0.0,62.73859019073523,0.7260599470787581,0.6010096368907033,0.0
2,0.0,4.582121712808629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,268.7962785645623,9.449,226.5433455507565,0.0,268.7962785645623,0.0,61.170054726614396,0.6108517754440665,0.5228404664180379,0.0
3,0.0,90.7310247118545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,226.5433455507565,9.449,271.6102624126123,0.0,226.5433455507565,0.0,59.999107849998694,0.5351923691589359,0.45713172818339276,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,271.6102624126123,9.449,226.5433455507565,0.0,271.6102624126123,0.0,59.401916861855824,0.5211236013439282,0.562471318794713,0.0008884106697716769
5,0.0,90.6146573203896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,226.5433455507565,9.449,271.6102624126123,0.0,226.5433455507565,0.0,59.88274045853378,0.6343584971242551,0.5486147767298593,0.026505758887544573
6,0.0,126.98207149384896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,271.6102624126123,9.449,226.5433455507565,0.0,144.58253287975108,0.0,59.35625882284355,0.5734137481741564,0.45590784534010875,0.0
7,0.0,108.46019775806843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,353.57107508361776,9.449,144.58253287975106,0.0,82.10604924476723,0.0,60.31871412308462,0.4791623800945968,0.45470507375520286,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,416.0475587186016,9.449,82.10604924476723,0.0,129.16171715103388,0.0,61.39066790626664,0.5465874778127033,0.4672636078832567,0.0009116180763340731
9,0.0,153.4193731570997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,368.99189081233493,9.449,129.16171715103388,0.0,25.97831654679922,0.0,64.57097255286506,0.37302087259407674,0.5508265460362379,0.02577397377713643
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,472.17529141656956,9.449,25.97831654679925,0.0,80.02410900981252,0.0,68.38079246301326,0.4257595146064559,0.47785152668332964,0.0710775931006142
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,418.1294989535563,9.449,80.02410900981249,0.0,138.14276017409776,0.0,72.45365116428529,0.42810938169371776,0.4908088183505339,0.10689569783053708
12,0.0,118.1359569577605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,360.01084778927105,9.449,138.14276017409776,0.0,79.73318302867426,0.0,74.06137981233701,0.33516823886651964,0.4241473537184607,0.07761039877068572
13,0.0,137.22357767395172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,418.42042493469455,9.449,79.73318302867423,0.0,1.3111068369789791,0.0,73.13650148225649,0.32089711014281064,0.49267825679015537,0.07906204446451301
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,496.84250112638983,9.449,1.3111068369789791,0.0,59.5513780874828,0.0,72.57527125050383,0.3656546805785225,0.5832111187472315,0.051693810894739456
15,0.0,117.86882354552068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,438.602229875886,9.449,59.55137808748284,0.0,0.0,0.0,72.65244545803786,0.41816959638718226,0.42318825597371723,0.005009410026783373
16,0.0,15.146357610504666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,498.1536079633688,9.449,0.0,0.0,46.2887642105307,0.0,75.77012182103537,0.4685402271991708,0.5234814599634013,0.0002992266960192944
