Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,19.174288615434193,142.5363700813926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,4.0,9.449,124.57094748858368,0.0,4.0,9.449,64.92371120824309,0.6425767400628084,0.5117529474982289,0.0
1,0.0,128.90109374395337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,124.57094748858368,0.0,71.04850355321814,9.449,0.0,0.0,62.73859019073523,0.7300905406277163,0.4627977730985105,0.0
2,0.0,122.72287999388394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,195.61945104180182,9.449,271.50727630907136,0.0,195.61945104180182,0.0,61.170054726614396,0.6176031100551129,0.4406159321054595,0.0028581683348277457
3,0.0,0.8031631952247835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,271.50727630907136,9.449,226.64633165429746,0.0,271.50727630907136,0.0,59.999107849998694,0.6595499086635247,0.46148480162594363,0.0
4,0.0,89.92786151662972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,226.64633165429746,9.449,271.50727630907136,0.0,226.64633165429746,0.0,59.401916861855824,0.5487531927393027,0.3826352085488673,0.0
5,0.0,0.6867958037598783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,271.50727630907136,9.449,226.64633165429743,0.0,271.50727630907136,0.0,59.88274045853378,0.45728671648362407,0.4103507683272129,0.0
6,0.0,140.79481563124162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,226.64633165429743,9.449,271.50727630907136,0.0,175.7337195006733,0.0,59.35625882284355,0.6691506475623223,0.5055001881317284,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,322.4198884626955,9.449,175.73371950067332,0.0,221.71743362375793,0.0,60.31871412308462,0.4112255974452957,0.5294225127308955,0.0
8,0.0,95.37928766921749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,276.4361743396109,9.449,221.71743362375793,0.0,173.3938138608071,0.0,61.39066790626664,0.4262261785136487,0.3424433466849982,0.006821442678584904
9,0.0,161.24777181901413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,324.7597941025617,9.449,173.3938138608071,0.0,62.38201459465802,0.0,64.57097255286506,0.39665836367481133,0.578933099382154,0.043281446886502276
