Hour,Offshore,Onshore,Biomass,Lignite,Hard Coal,Gas,Hydrogren,Nuclear,Solar PV,Hydro,Other RES,Other Conventional,Battery_SOC,PumpedHydro_SOC,Battery_Charge,PumpedHydro_Charge,Battery_Discharge,PumpedHydro_Discharge,Demand,OffWind,OnWind,Solar
0,0.0,103.86231945961838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,4.0,9.449,85.76689687245994,0.0,4.0,9.449,45.879422587158444,0.6062263901185497,0.5964533769750502,0.0
1,0.0,80.10787721743112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,85.76689687245994,0.0,40.65860681597823,9.449,0.0,0.0,44.335270401452895,0.6151489374876968,0.4600380016278816,0.0
2,0.0,58.508734924616476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,126.42550368843817,9.449,29.616896251142308,0.0,0.0,0.0,43.22683867347417,0.5525833322216518,0.33599993443140636,0.005678068274536001
3,0.0,78.77663342355291,0.0,0.0,0.0,0.0,0.0,0.0,0.13841694891130923,5.112,0.41,8.813,156.0423999395805,9.449,50.85068082513181,0.0,0.0,0.0,42.399369547332405,0.6399458646914438,0.4523930264283391,0.0005911710878118917
4,0.0,27.25536080026778,0.0,0.0,0.0,0.0,0.0,0.0,0.38699378211033,5.112,0.41,8.813,206.8930807647123,9.449,0.0,0.0,0.0,0.0,41.97735458237811,0.4317360839355328,0.42930833242966626,0.0016528289125430193
5,0.0,27.175344760106043,0.0,0.0,0.0,0.0,0.0,0.0,0.8067918305911583,5.112,0.41,8.813,206.8930807647123,9.449,0.0,0.0,0.0,0.0,42.3171365906972,0.6668782760458761,0.35908639689248434,0.003445763021650837
6,0.0,27.610089568142776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,206.8930807647123,9.449,0.0,0.0,0.0,0.0,41.94508956814278,0.5516771305299021,0.4841093704778309,0.0030681501100139116
7,0.0,28.290224646979794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,206.8930807647123,9.449,0.0,0.0,0.0,0.0,42.625224646979795,0.4534077547153238,0.4103290990483591,0.0
8,0.0,104.17023343398554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,206.8930807647123,9.449,75.12249478022379,0.0,0.0,0.0,43.382738653761756,0.5749413000882213,0.5982216441462885,0.0014046967263428361
9,0.0,31.295153937357973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,45.630153937357974,0.4258698717419058,0.5223996474342658,0.04775411631159148
10,0.0,33.98742667386271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,48.32242667386271,0.3830112207395316,0.48822266876819964,0.09042125379176057
11,0.0,36.865580156094936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,51.20058015609494,0.5015547440428538,0.382106400444265,0.1019062343883258
12,0.0,38.00170840071815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,52.33670840071815,0.2797160475412456,0.5117284900548873,0.1024531854265152
13,0.0,37.34812771412792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,51.68312771412792,0.41529707403470567,0.5097914268096843,0.07243673371507757
14,0.0,36.9515250170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,51.286525017022704,0.3436133101001465,0.47679957123300315,0.0593223279527064
15,0.0,37.006061457013416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,51.34106145701342,0.40916850270416977,0.37943871487254094,0.009588531050520275
16,0.0,39.20921942019832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,53.544219420198324,0.5660293529747795,0.5764158821619132,0.0
17,0.0,42.651091003587396,0.0,0.0,0.0,0.0,0.0,0.0,0.2577548718969398,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,57.24384587548434,0.5806752151209187,0.5929990968548554,0.0011008567173790582
18,0.0,42.99907370290352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,0.0,0.0,57.334073702903524,0.5301826958452136,0.42380426144486993,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445434816435732,5.112,0.41,8.813,282.0155755449361,9.449,0.0,0.0,40.81960821623472,0.0,56.09915169787829,0.4369130422874958,0.4070919694538956,0.004034092659322012
20,0.0,39.42679411796231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,53.76179411796231,0.6845129302734025,0.4297752880800263,0.0
21,0.0,37.2307744322631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,51.5657744322631,0.4201902494320474,0.39534020558916383,0.012204404726199304
22,0.0,35.535005232761385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,49.870005232761386,0.3682609453464151,0.3299406252807501,0.0
23,0.0,32.55748692792828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,46.89248692792828,0.48741042544820895,0.3045541961469984,0.0
24,0.0,29.511155628133075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,43.846155628133076,0.43968699811706324,0.4186059253261273,0.0
25,0.0,28.012688418335976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,42.34768841833598,0.4799889293792443,0.33745573206645124,0.011386827091652204
26,0.0,27.971286408918942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,42.30628640891894,0.4554346676091537,0.28128244032851424,0.0
27,0.0,27.19138501515052,0.0,0.0,0.0,0.0,0.0,0.0,1.1413837656440196,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,42.66776878079454,0.601682525932018,0.37689835590215875,0.004874786560849255
28,0.0,30.678692293693352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,45.01369229369335,0.6102080796586916,0.4221440102488465,0.0
29,0.0,34.1527491804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,0.0,0.0,0.0,0.0,48.4877491804314,0.5168346239268473,0.3954989571071748,0.008952978390775
30,0.0,82.42464324437134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,241.19596732870139,9.449,42.25061423920648,0.0,0.0,0.0,54.50902900516486,0.6827325640703635,0.4733425660514291,0.015503606838107524
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,283.44658156790786,9.449,0.0,0.0,45.70048343458994,0.0,60.03548343458994,0.3683043508911712,0.42579149580272235,0.0
32,0.0,49.67821718071864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,237.7460981333179,9.449,0.0,0.0,0.0,0.0,64.01321718071864,0.4586232191052681,0.4238481352740888,0.0
33,0.0,51.82997954600655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,237.7460981333179,9.449,0.0,0.0,0.0,0.0,66.16497954600655,0.5489108533098408,0.6578752591307255,0.015019525902347057
34,0.0,85.32070704602091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,237.7460981333179,9.449,31.688455200426084,0.0,0.0,0.0,67.96725184559483,0.6540216032175519,0.48997388184926943,0.018506053136790594
35,0.0,55.25406849034472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,269.43455333374396,9.449,0.0,0.0,0.0,0.0,69.58906849034473,0.46106700129774597,0.4638030788061808,0.005321336465147788
36,0.0,55.642676316665955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,269.43455333374396,9.449,0.0,0.0,0.0,0.0,69.97767631666596,0.5271928557590455,0.4778166365797783,0.03375620934872142
37,0.0,54.88573337208286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,269.43455333374396,9.449,0.0,0.0,0.0,0.0,69.22073337208286,0.4648043831268326,0.4698793181581696,0.028442925805640493
38,0.0,53.855537165347364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,269.43455333374396,9.449,0.0,0.0,0.0,0.0,68.19053716534737,0.3571057817240473,0.46018177561538715,0.027794373315943997
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,269.43455333374396,9.449,0.0,0.0,54.26898619731882,0.0,68.60398619731882,0.38094967694462717,0.3687922503442653,0.0
40,0.0,55.822275378206044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,70.15727537820605,0.44543129087130434,0.542244486494215,0.0
41,0.0,58.04913242264347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,72.38413242264348,0.6465900137193756,0.44951533190022214,0.0
42,0.0,57.70107001244098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,72.03607001244099,0.8228135951172978,0.7616380169032637,0.0
43,0.0,55.579859474791846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,69.91485947479185,0.7533340211642695,0.6449381548385722,0.0
44,0.0,51.97473290867201,0.0,0.0,0.0,0.0,0.0,0.0,0.04027078976374543,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,66.35000369843576,0.8726256818998316,0.5629791496566984,0.00017199430256862317
45,0.0,48.22800472672483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,215.16556713642515,9.449,0.0,0.0,0.0,0.0,62.563004726724834,0.6761401611850684,0.5312314542011773,0.0
46,0.0,102.35187964461764,0.0,0.0,0.0,0.0,0.0,0.0,0.8756013659492241,5.112,0.41,8.813,215.16556713642515,9.449,58.164874052098625,0.0,0.0,0.0,59.39760695846824,0.7205970198232606,0.5877793272035637,0.0037396447188664224
47,0.0,41.57421738268435,0.0,0.0,0.0,0.0,0.0,0.0,0.13197150201008795,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,56.04118888469444,0.9631533436363062,0.5449818317253036,0.0005636429426967275
48,0.0,38.35976439940062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,52.69476439940062,0.48023193056576,0.4504456136819074,0.005075071813732501
49,0.0,36.30137070362561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,50.63637070362561,0.3663868130925758,0.5998965840604763,0.0
50,0.0,35.1129902678071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,49.4479902678071,0.33734873388678926,0.5967446969043662,0.0
51,0.0,35.525868237579694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,49.860868237579695,0.37321031568774893,0.5737712931829446,0.0007502476989158772
52,0.0,37.15396656651701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,51.488966566517014,0.361052050863475,0.753812803823772,0.0
53,0.0,40.43843080323501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,54.77343080323501,0.3326618332650384,0.6276774923376477,0.0
54,0.0,47.038482166508615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,0.0,0.0,61.373482166508616,0.6065526964440575,0.6874981205509861,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,273.33044118852376,9.449,0.0,0.0,52.18061173610388,0.0,66.51561173610388,0.5216098659257183,0.7740983288829407,0.006940345939075308
56,0.0,54.85402447212268,0.0,0.0,0.0,0.0,0.0,0.0,0.4634319222950085,5.112,0.41,8.813,221.14982945241988,9.449,0.0,0.0,0.0,0.0,69.6524563944177,0.6721239538746041,0.8675967012487491,0.0019792919565467457
57,0.0,56.795365365056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,221.14982945241988,9.449,0.0,0.0,0.0,0.0,71.13036536505601,0.614503805358187,0.5695840194972939,0.039149432950084044
58,0.0,57.71563209851179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,221.14982945241988,9.449,0.0,0.0,0.0,0.0,72.0506320985118,0.6090954718887867,0.6860486057246812,0.07723382672381751
59,0.0,59.27263318369158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,221.14982945241988,9.449,0.0,0.0,0.0,0.0,73.60763318369159,0.7030064512661038,0.8155844594605373,0.08483599414879649
60,0.0,59.28719526976241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112,0.41,8.813,221.14982945241988,9.449,0.0,0.0,0.0,0.0,73.62219526976241,0.6753143049619238,0.7668226364766908,0.0713842693204589
